Marker1	Marker2	sampleSize	variableSize	F	coefficient.0	tvalue.0	pvalue.0	coefficient.1	tvalue.1	pvalue.1
1	48	50.000000	2.000000	0.959089	5.657422	11.755535	9.806620e-16	-0.072562	-0.979331	0.332327
1	49	50.000000	2.000000	0.134654	6.886051	9.476187	1.430431e-12	-0.041054	-0.366952	0.715268
1	50	50.000000	2.000000	0.010462	3.230467	14.147204	9.563197e-19	0.003596	0.102283	0.918958
1	51	50.000000	2.000000	0.005742	5.023082	8.949802	8.407137e-12	-0.006548	-0.075779	0.939910
1	52	50.000000	2.000000	0.164371	2.714524	13.402743	7.661435e-18	0.012642	0.405426	0.686966
1	53	50.000000	2.000000	0.328452	4.519410	15.208734	5.522028e-20	0.026220	0.573107	0.569247
1	54	50.000000	2.000000	0.224808	7.554595	30.283213	6.166353e-33	-0.018210	-0.474140	0.637550
1	55	50.000000	2.000000	0.025726	4.452306	13.805530	2.464289e-18	-0.007964	-0.160393	0.873245
1	56	50.000000	2.000000	0.032071	4.783557	17.620609	1.353319e-22	-0.007485	-0.179084	0.858625
1	57	50.000000	2.000000	0.822680	6.717410	32.912502	1.357158e-34	-0.028501	-0.907017	0.368929
1	58	50.000000	2.000000	0.707574	6.951961	25.322828	2.008620e-29	-0.035554	-0.841174	0.404422
1	59	50.000000	2.000000	0.297994	3.378250	11.479878	2.285312e-15	0.024732	0.545888	0.587671
1	60	50.000000	2.000000	2.035767	3.090481	11.913547	6.064942e-16	-0.056984	-1.426803	0.160109
