Marker1	Marker2	Correlation	Lower	Upper	t-statistic
LINC00370	LINC00454	0.331071	0.058070	0.558001	2.430810
LINC00370	LINC00456	0.783130	0.645484	0.871506	8.724960
LINC00370	LINC00457	0.498406	0.255499	0.682125	3.983023
LINC00370	LINC00458	0.551417	0.322575	0.719356	4.579463
LINC00370	LINC00459	-0.280667	-0.518512	-0.002511	-2.025954
LINC00374	LINC00375	0.579342	0.358859	0.738589	4.924395
LINC00374	LINC00376	0.788622	0.653785	0.874917	8.885871
LINC00374	LINC00377	0.582287	0.362725	0.740602	4.962214
LINC00374	LINC00379	0.630639	0.427294	0.773255	5.629858
LINC00374	LINC00380	0.706237	0.532580	0.822834	6.911188
LINC00374	LINC00381	0.028705	-0.251658	0.304624	0.198958
LINC00374	LINC00382	0.090595	-0.192615	0.359872	0.630250
LINC00374	LINC00383	0.213193	-0.069270	0.464010	1.511801
LINC00374	LINC00384	-0.099382	-0.367566	0.184062	-0.691964
LINC00374	LINC00385	0.780294	0.641210	0.869741	8.643938
LINC00374	LINC00388	0.321845	0.047772	0.550849	2.355115
LINC00374	LINC00390	0.240682	-0.040376	0.486445	1.717994
LINC00374	LINC00391	0.394916	0.130960	0.606589	2.978133
LINC00374	LINC00392	-0.304474	-0.537291	-0.028541	-2.214608
LINC00374	LINC00393	-0.430529	-0.633021	-0.172896	-3.304748
LINC00374	LINC00397	-0.126784	-0.391326	0.157113	-0.885532
LINC00374	LINC00398	-0.020796	-0.297427	0.259056	-0.144108
LINC00374	LINC00399	-0.051539	-0.325226	0.230115	-0.357545
LINC00374	LINC00400	0.746296	0.590639	0.848406	7.767995
LINC00374	LINC00402	0.243282	-0.037618	0.488550	1.737713
LINC00374	LINC00404	0.618634	0.411067	0.765218	5.455184
LINC00374	LINC00408	0.810013	0.686429	0.888121	9.569949
LINC00374	LINC00411	0.617603	0.409679	0.764525	5.440480
LINC00374	LINC00412	0.822490	0.705703	0.895764	10.018606
LINC00374	LINC00421	0.511493	0.271844	0.691406	4.124025
LINC00374	LINC00423	0.747729	0.592745	0.849312	7.801779
LINC00374	LINC00424	0.913567	0.851829	0.950271	15.563188
LINC00374	LINC00426	-0.408058	-0.616398	-0.146326	-3.096653
LINC00374	LINC00430	0.261481	-0.018196	0.503208	1.876892
LINC00374	LINC00431	0.171906	-0.111796	0.429697	1.208997
LINC00374	LINC00433	0.009956	-0.269142	0.287512	0.068981
LINC00374	LINC00437	0.144960	-0.139002	0.406894	1.015031
LINC00374	LINC00440	0.103216	-0.180317	0.370912	0.718941
LINC00374	LINC00442	0.833545	0.722924	0.902500	10.453333
LINC00374	LINC00443	0.173504	-0.110170	0.431039	1.220580
LINC00374	LINC00445	0.676561	0.490599	0.803581	6.365342
LINC00374	LINC00446	-0.171104	-0.429023	0.112612	-1.203184
LINC00374	LINC00448	0.758801	0.609099	0.856293	8.071474
LINC00374	LINC00449	0.521097	0.283928	0.698179	4.229965
LINC00374	LINC00454	0.654987	0.460612	0.789416	6.005352
LINC00374	LINC00456	0.349459	0.078768	0.572156	2.584040
LINC00374	LINC00457	0.523662	0.287167	0.699983	4.258624
LINC00374	LINC00458	-0.050319	-0.324132	0.231273	-0.349064
LINC00374	LINC00459	-0.120480	-0.385891	0.163351	-0.840833
LINC00375	LINC00376	0.746448	0.590862	0.848502	7.771572
LINC00375	LINC00377	0.511928	0.272390	0.691714	4.128783
LINC00375	LINC00379	0.627184	0.422609	0.770946	5.578912
LINC00375	LINC00380	0.572583	0.350016	0.733957	4.838671
LINC00375	LINC00381	0.074201	-0.208457	0.345420	0.515503
LINC00375	LINC00382	-0.190255	-0.445039	0.093024	-1.342650
LINC00375	LINC00383	0.276432	-0.002080	0.515146	1.992832
LINC00375	LINC00384	-0.088029	-0.357619	0.195104	-0.612261
LINC00375	LINC00385	0.637283	0.436331	0.777683	5.729370
LINC00375	LINC00388	0.176834	-0.106774	0.433832	1.244759
LINC00375	LINC00390	0.269529	-0.009539	0.509646	1.939117
LINC00375	LINC00391	0.447446	0.193150	0.645414	3.466352
LINC00375	LINC00392	0.447451	0.193156	0.645418	3.466402
LINC00375	LINC00393	-0.418832	-0.624391	-0.159018	-3.195537
LINC00375	LINC00397	-0.257063	-0.499663	0.022930	-1.842920
LINC00375	LINC00398	-0.114239	-0.380492	0.169504	-0.796684
LINC00375	LINC00399	-0.005660	-0.283565	0.273123	-0.039211
LINC00375	LINC00400	0.746003	0.590209	0.848221	7.761125
LINC00375	LINC00402	-0.028422	-0.304367	0.251923	-0.196996
LINC00375	LINC00404	0.590117	0.373040	0.745941	5.064240
LINC00375	LINC00408	0.722869	0.556489	0.833509	7.247885
LINC00375	LINC00411	0.698062	0.520929	0.817557	6.754270
LINC00375	LINC00412	0.768528	0.623571	0.862395	8.321949
LINC00375	LINC00421	0.377023	0.110239	0.593129	2.820212
LINC00375	LINC00423	0.457399	0.205168	0.652656	3.563577
LINC00375	LINC00424	0.494724	0.250925	0.679503	3.944012
LINC00375	LINC00426	0.100568	-0.182905	0.368602	0.700306
LINC00375	LINC00430	0.864728	0.772256	0.921319	11.928547
LINC00375	LINC00431	-0.053688	-0.327151	0.228073	-0.372495
LINC00375	LINC00433	0.049248	-0.232289	0.323170	0.341613
LINC00375	LINC00437	0.186859	-0.096514	0.442211	1.317805
LINC00375	LINC00440	0.068490	-0.213941	0.340354	0.475631
LINC00375	LINC00442	0.721546	0.554577	0.832663	7.220188
LINC00375	LINC00443	-0.098370	-0.366682	0.185050	-0.684846
LINC00375	LINC00445	0.512788	0.273470	0.692322	4.138194
LINC00375	LINC00446	-0.134315	-0.397796	0.149631	-0.939074
LINC00375	LINC00448	0.668797	0.479757	0.798500	6.232555
LINC00375	LINC00449	0.704471	0.530059	0.821696	6.876847
LINC00375	LINC00454	0.562517	0.336919	0.727032	4.713715
LINC00375	LINC00456	0.588924	0.371465	0.745129	5.048560
LINC00375	LINC00457	0.716842	0.547794	0.829651	7.123031
LINC00375	LINC00458	-0.120075	-0.385541	0.163751	-0.837964
LINC00375	LINC00459	0.237567	-0.043674	0.483919	1.694419
LINC00376	LINC00377	0.779806	0.640476	0.869437	8.630141
LINC00376	LINC00379	0.911457	0.848331	0.949034	15.349594
LINC00376	LINC00380	0.908435	0.843332	0.947259	15.056043
LINC00376	LINC00381	0.175009	-0.108636	0.432302	1.231505
LINC00376	LINC00382	0.057652	-0.224300	0.330697	0.400089
LINC00376	LINC00383	0.407644	0.145840	0.616090	3.092890
LINC00376	LINC00384	0.178000	-0.105584	0.434809	1.253234
LINC00376	LINC00385	0.846355	0.743055	0.910263	11.009206
LINC00376	LINC00388	0.250239	-0.030218	0.494171	1.790680
LINC00376	LINC00390	0.547539	0.317589	0.716665	4.533397
LINC00376	LINC00391	0.440935	0.185329	0.640656	3.403626
LINC00376	LINC00392	-0.141548	-0.403984	0.142415	-0.990650
LINC00376	LINC00393	-0.191702	-0.446243	0.091535	-1.353250
LINC00376	LINC00397	0.058048	-0.223923	0.331051	0.402848
LINC00376	LINC00398	0.194045	-0.089122	0.448189	1.370429
LINC00376	LINC00399	0.261231	-0.018464	0.503008	1.874968
LINC00376	LINC00400	0.839935	0.732943	0.906378	10.722996
LINC00376	LINC00402	0.179278	-0.104279	0.435879	1.262526
LINC00376	LINC00404	0.908702	0.843773	0.947416	15.081415
LINC00376	LINC00408	0.950542	0.914028	0.971776	21.202860
LINC00376	LINC00411	0.827803	0.713962	0.899005	10.222793
LINC00376	LINC00412	0.980669	0.966009	0.989041	34.722103
LINC00376	LINC00421	0.754073	0.602100	0.853316	7.954385
LINC00376	LINC00423	0.749911	0.595958	0.850691	7.853712
LINC00376	LINC00424	0.785226	0.648649	0.872809	8.785742
LINC00376	LINC00426	-0.389248	-0.602338	-0.124370	-2.927683
LINC00376	LINC00430	0.439097	0.183127	0.639311	3.386041
LINC00376	LINC00431	-0.003261	-0.281358	0.275342	-0.022590
LINC00376	LINC00433	0.122043	-0.161806	0.387241	0.851908
LINC00376	LINC00437	0.391772	0.127302	0.604232	2.950098
LINC00376	LINC00440	0.195209	-0.087921	0.449156	1.378977
LINC00376	LINC00442	0.926916	0.874086	0.958076	17.112673
LINC00376	LINC00443	-0.010675	-0.288172	0.268475	-0.073966
LINC00376	LINC00445	0.844144	0.739567	0.908926	10.908806
LINC00376	LINC00446	0.115697	-0.168068	0.381755	0.806992
LINC00376	LINC00448	0.956855	0.924823	0.975413	22.815123
LINC00376	LINC00449	0.671023	0.482859	0.799958	6.270233
LINC00376	LINC00454	0.771821	0.628492	0.864455	8.409863
LINC00376	LINC00456	0.723895	0.557972	0.834165	7.269479
LINC00376	LINC00457	0.825127	0.709799	0.897374	10.118917
LINC00376	LINC00458	0.159098	-0.124780	0.418899	1.116484
LINC00376	LINC00459	0.118786	-0.165023	0.384427	0.828839
LINC00377	LINC00379	0.732931	0.571088	0.839927	7.464168
LINC00377	LINC00380	0.816557	0.696516	0.892136	9.800142
LINC00377	LINC00381	0.643155	0.444353	0.781585	5.819124
LINC00377	LINC00382	0.054391	-0.227405	0.327781	0.377388
LINC00377	LINC00383	0.256735	-0.023281	0.499399	1.840400
LINC00377	LINC00384	0.083770	-0.199228	0.353871	0.582424
LINC00377	LINC00385	0.826479	0.711901	0.898199	10.171127
LINC00377	LINC00388	0.158036	-0.125853	0.418001	1.108838
LINC00377	LINC00390	0.389280	0.124408	0.602362	2.927970
LINC00377	LINC00391	0.668469	0.479299	0.798284	6.227021
LINC00377	LINC00392	-0.204225	-0.456620	0.078596	-1.445372
LINC00377	LINC00393	0.252119	-0.028214	0.495685	1.805038
LINC00377	LINC00397	0.028223	-0.252110	0.304186	0.195614
LINC00377	LINC00398	0.067644	-0.214753	0.339602	0.469724
LINC00377	LINC00399	0.216560	-0.065756	0.466776	1.536844
LINC00377	LINC00400	0.651444	0.455730	0.787075	5.948805
LINC00377	LINC00402	0.159933	-0.123937	0.419606	1.122499
LINC00377	LINC00404	0.699053	0.522339	0.818198	6.773018
LINC00377	LINC00408	0.748842	0.594384	0.850016	7.828203
LINC00377	LINC00411	0.558611	0.331860	0.724336	4.666062
LINC00377	LINC00412	0.784521	0.647584	0.872371	8.765208
LINC00377	LINC00421	0.578648	0.357950	0.738114	4.915530
LINC00377	LINC00423	0.684925	0.502345	0.809035	6.512785
LINC00377	LINC00424	0.550257	0.321083	0.718552	4.565645
LINC00377	LINC00426	-0.348067	-0.571090	-0.077194	-2.572329
LINC00377	LINC00430	0.262856	-0.016720	0.504310	1.887493
LINC00377	LINC00431	0.042709	-0.238479	0.317289	0.296165
LINC00377	LINC00433	0.611653	0.401690	0.760523	5.356488
LINC00377	LINC00437	0.475645	0.227399	0.665842	3.746275
LINC00377	LINC00440	0.688964	0.508041	0.811661	6.585696
LINC00377	LINC00442	0.749681	0.595620	0.850545	7.848210
LINC00377	LINC00443	0.008333	-0.270648	0.286022	0.057732
LINC00377	LINC00445	0.862305	0.768383	0.919867	11.797680
LINC00377	LINC00446	0.041954	-0.239192	0.316609	0.290920
LINC00377	LINC00448	0.742145	0.584547	0.845779	7.671492
LINC00377	LINC00449	0.484643	0.238459	0.672301	3.838638
LINC00377	LINC00454	0.916551	0.856784	0.952020	15.878339
LINC00377	LINC00456	0.479470	0.232093	0.668591	3.785350
LINC00377	LINC00457	0.574014	0.351885	0.734939	4.856701
LINC00377	LINC00458	0.629736	0.426068	0.772651	5.616480
LINC00377	LINC00459	-0.138228	-0.401146	0.145732	-0.966951
LINC00379	LINC00380	0.833236	0.722442	0.902312	10.440679
LINC00379	LINC00381	0.230396	-0.051243	0.478088	1.640357
LINC00379	LINC00382	0.017628	-0.262010	0.294535	0.122150
LINC00379	LINC00383	0.578272	0.357457	0.737857	4.910727
LINC00379	LINC00384	0.511461	0.271805	0.691384	4.123685
LINC00379	LINC00385	0.752779	0.600188	0.852500	7.922853
LINC00379	LINC00388	0.304780	0.028877	0.537530	2.217057
LINC00379	LINC00390	0.772255	0.629143	0.864727	8.421593
LINC00379	LINC00391	0.396239	0.132500	0.607579	2.989956
LINC00379	LINC00392	-0.164349	-0.423335	0.119469	-1.154337
LINC00379	LINC00393	-0.043882	-0.318346	0.237370	-0.304319
LINC00379	LINC00397	0.395426	0.131553	0.606970	2.982685
LINC00379	LINC00398	0.486485	0.240730	0.673619	3.857738
LINC00379	LINC00399	0.520248	0.282856	0.697582	4.220514
LINC00379	LINC00400	0.756070	0.605053	0.854574	8.003474
LINC00379	LINC00402	0.230254	-0.051393	0.477972	1.639290
LINC00379	LINC00404	0.951618	0.915865	0.972397	21.455851
LINC00379	LINC00408	0.816356	0.696206	0.892012	9.792902
LINC00379	LINC00411	0.620373	0.413409	0.766384	5.480087
LINC00379	LINC00412	0.877064	0.792085	0.928692	12.649468
LINC00379	LINC00421	0.919629	0.861909	0.953821	16.220911
LINC00379	LINC00423	0.685401	0.503016	0.809344	6.521316
LINC00379	LINC00424	0.701873	0.526353	0.820020	6.826768
LINC00379	LINC00426	-0.300810	-0.534415	-0.024509	-2.185285
LINC00379	LINC00430	0.357943	0.088398	0.578643	2.655872
LINC00379	LINC00431	0.065053	-0.217233	0.337298	0.451656
LINC00379	LINC00433	0.075103	-0.207589	0.346218	0.521801
LINC00379	LINC00437	0.201149	-0.081782	0.454078	1.422680
LINC00379	LINC00440	0.146399	-0.137559	0.408120	1.025330
LINC00379	LINC00442	0.832903	0.721921	0.902110	10.427040
LINC00379	LINC00443	0.049121	-0.232410	0.323056	0.340730
LINC00379	LINC00445	0.683044	0.499697	0.807810	6.479205
LINC00379	LINC00446	0.434073	0.177121	0.635626	3.338239
LINC00379	LINC00448	0.848568	0.746552	0.911600	11.111703
LINC00379	LINC00449	0.725809	0.560744	0.835387	7.310041
LINC00379	LINC00454	0.670390	0.481977	0.799544	6.259497
LINC00379	LINC00456	0.886558	0.807470	0.934339	13.277211
LINC00379	LINC00457	0.873742	0.786728	0.926711	12.445696
LINC00379	LINC00458	0.284504	0.006680	0.521553	2.056066
LINC00379	LINC00459	-0.090748	-0.360007	0.192466	-0.631325
LINC00380	LINC00381	0.225175	-0.056733	0.473829	1.601182
LINC00380	LINC00382	0.105202	-0.178374	0.372643	0.732930
LINC00380	LINC00383	0.161471	-0.122383	0.420905	1.133576
LINC00380	LINC00384	0.076280	-0.206456	0.347260	0.530031
LINC00380	LINC00385	0.804878	0.678548	0.884964	9.396674
LINC00380	LINC00388	0.050785	-0.230830	0.324550	0.352306
LINC00380	LINC00390	0.369750	0.101884	0.587624	2.757098
LINC00380	LINC00391	0.277689	-0.000720	0.516146	2.002645
LINC00380	LINC00392	-0.177226	-0.434161	0.106374	-1.247609
LINC00380	LINC00393	-0.114761	-0.380944	0.168990	-0.800374
LINC00380	LINC00397	-0.023223	-0.299639	0.256789	-0.160939
LINC00380	LINC00398	0.056101	-0.225777	0.329311	0.389292
LINC00380	LINC00399	0.124172	-0.159701	0.389076	0.866997
LINC00380	LINC00400	0.790713	0.656955	0.876214	8.948617
LINC00380	LINC00402	0.341288	0.069542	0.565883	2.515550
LINC00380	LINC00404	0.833534	0.722908	0.902493	10.452905
LINC00380	LINC00408	0.924807	0.870555	0.956846	16.841883
LINC00380	LINC00411	0.761733	0.613450	0.858135	8.145565
LINC00380	LINC00412	0.918472	0.859982	0.953145	16.090023
LINC00380	LINC00421	0.651632	0.455989	0.787200	5.951791
LINC00380	LINC00423	0.805633	0.679704	0.885428	9.421752
LINC00380	LINC00424	0.685217	0.502757	0.809225	6.518019
LINC00380	LINC00426	-0.335612	-0.561509	-0.063160	-2.468351
LINC00380	LINC00430	0.286635	0.009001	0.523241	2.072843
LINC00380	LINC00431	-0.070806	-0.342410	0.211719	-0.491796
LINC00380	LINC00433	0.164042	-0.119780	0.423076	1.152120
LINC00380	LINC00437	0.329342	0.056135	0.556663	2.416564
LINC00380	LINC00440	0.303185	0.027121	0.536280	2.204278
LINC00380	LINC00442	0.845083	0.741048	0.909494	10.951209
LINC00380	LINC00443	-0.030883	-0.306599	0.249616	-0.214062
LINC00380	LINC00445	0.917619	0.858562	0.952645	15.995169
LINC00380	LINC00446	0.000456	-0.277932	0.278773	0.003160
LINC00380	LINC00448	0.963510	0.936257	0.979236	24.938490
LINC00380	LINC00449	0.540926	0.309117	0.712065	4.455809
LINC00380	LINC00454	0.795339	0.663982	0.879077	9.090379
LINC00380	LINC00456	0.604425	0.392029	0.755645	5.256406
LINC00380	LINC00457	0.793591	0.661324	0.877996	9.036327
LINC00380	LINC00458	0.277095	-0.001363	0.515674	1.998007
LINC00380	LINC00459	0.009907	-0.269188	0.287466	0.068638
LINC00381	LINC00382	-0.037431	-0.312528	0.243458	-0.259514
LINC00381	LINC00383	0.232943	-0.048558	0.480162	1.659533
LINC00381	LINC00384	0.098559	-0.184866	0.366847	0.686174
LINC00381	LINC00385	0.345985	0.074839	0.569492	2.554838
LINC00381	LINC00388	0.033356	-0.247292	0.308841	0.231228
LINC00381	LINC00390	0.203505	-0.079342	0.456025	1.440055
LINC00381	LINC00391	0.715863	0.546384	0.829022	7.103053
LINC00381	LINC00392	-0.120121	-0.385581	0.163706	-0.838290
LINC00381	LINC00393	0.693687	0.514722	0.814725	6.672448
LINC00381	LINC00397	0.138978	-0.144983	0.401788	0.972307
LINC00381	LINC00398	0.065520	-0.216786	0.337713	0.454913
LINC00381	LINC00399	0.303124	0.027054	0.536232	2.203789
LINC00381	LINC00400	0.071903	-0.210666	0.343383	0.499450
LINC00381	LINC00402	-0.153440	-0.414106	0.130485	-1.075804
LINC00381	LINC00404	0.158232	-0.125655	0.418167	1.110249
LINC00381	LINC00408	0.101103	-0.182382	0.369069	0.704072
LINC00381	LINC00411	-0.055894	-0.329126	0.225975	-0.387850
LINC00381	LINC00412	0.164834	-0.118978	0.423744	1.157838
LINC00381	LINC00421	0.194280	-0.088879	0.448384	1.372155
LINC00381	LINC00423	0.165349	-0.118455	0.424179	1.161562
LINC00381	LINC00424	0.050016	-0.231561	0.323859	0.346952
LINC00381	LINC00426	-0.144261	-0.406299	0.139701	-1.010037
LINC00381	LINC00430	0.020536	-0.259299	0.297190	0.142309
LINC00381	LINC00431	0.033716	-0.246954	0.309167	0.233724
LINC00381	LINC00433	0.854553	0.756036	0.915208	11.399523
LINC00381	LINC00437	0.271237	-0.007697	0.511008	1.952371
LINC00381	LINC00440	0.848631	0.746651	0.911637	11.114633
LINC00381	LINC00442	0.162835	-0.121003	0.422057	1.143411
LINC00381	LINC00443	-0.044831	-0.319200	0.236473	-0.310909
LINC00381	LINC00445	0.357231	0.087588	0.578100	2.649814
LINC00381	LINC00446	0.122959	-0.160900	0.388031	0.858402
LINC00381	LINC00448	0.092782	-0.190491	0.361791	0.645595
LINC00381	LINC00449	0.032321	-0.248265	0.307903	0.224042
LINC00381	LINC00454	0.572652	0.350106	0.734005	4.839539
LINC00381	LINC00456	0.133340	-0.150602	0.396959	0.932132
LINC00381	LINC00457	0.035717	-0.245072	0.310978	0.247615
LINC00381	LINC00458	0.865703	0.773818	0.921904	11.982173
LINC00381	LINC00459	-0.338502	-0.563738	-0.066407	-2.492345
LINC00382	LINC00383	-0.046272	-0.320497	0.235108	-0.320928
LINC00382	LINC00384	-0.101584	-0.369489	0.181913	-0.707452
LINC00382	LINC00385	0.219339	-0.062851	0.469054	1.557553
LINC00382	LINC00388	0.269763	-0.009287	0.509833	1.940931
LINC00382	LINC00390	-0.111591	-0.378196	0.172107	-0.777985
LINC00382	LINC00391	-0.034873	-0.310214	0.245867	-0.241751
LINC00382	LINC00392	-0.274660	-0.513736	0.003998	-1.979011
LINC00382	LINC00393	0.014520	-0.264903	0.291694	0.100611
LINC00382	LINC00397	-0.012394	-0.289747	0.266879	-0.085876
LINC00382	LINC00398	0.054823	-0.226994	0.328167	0.380396
LINC00382	LINC00399	-0.116723	-0.382643	0.167058	-0.814244
LINC00382	LINC00400	0.169457	-0.114286	0.427639	1.191263
LINC00382	LINC00402	0.273537	-0.005212	0.512842	1.970267
LINC00382	LINC00404	-0.041920	-0.316579	0.239224	-0.290685
LINC00382	LINC00408	0.165368	-0.118436	0.424195	1.161699
LINC00382	LINC00411	0.043535	-0.237698	0.318033	0.301905
LINC00382	LINC00412	0.099788	-0.183667	0.367921	0.694816
LINC00382	LINC00421	0.119417	-0.164401	0.384973	0.833305
LINC00382	LINC00423	0.315219	0.040413	0.545692	2.301222
LINC00382	LINC00424	0.009702	-0.269378	0.287278	0.067218
LINC00382	LINC00426	-0.065905	-0.338056	0.216418	-0.457595
LINC00382	LINC00430	-0.202322	-0.455048	0.080568	-1.431329
LINC00382	LINC00431	0.339738	0.067797	0.564690	2.502630
LINC00382	LINC00433	0.012380	-0.266892	0.289735	0.085781
LINC00382	LINC00437	0.152342	-0.131591	0.413174	1.067920
LINC00382	LINC00440	0.060205	-0.221865	0.332978	0.417873
LINC00382	LINC00442	0.179609	-0.103940	0.436156	1.264941
LINC00382	LINC00443	0.379623	0.113236	0.595093	2.842923
LINC00382	LINC00445	0.192575	-0.090636	0.446969	1.359651
LINC00382	LINC00446	-0.152308	-0.413145	0.131625	-1.067675
LINC00382	LINC00448	0.090263	-0.192937	0.359581	0.627924
LINC00382	LINC00449	0.112252	-0.171458	0.378769	0.782650
LINC00382	LINC00454	0.173652	-0.110019	0.431164	1.221656
LINC00382	LINC00456	-0.158529	-0.418418	0.125355	-1.112389
LINC00382	LINC00457	-0.085235	-0.355161	0.197811	-0.592679
LINC00382	LINC00458	0.036338	-0.244488	0.311539	0.251923
LINC00382	LINC00459	0.035480	-0.245295	0.310764	0.245968
LINC00383	LINC00384	0.631667	0.428689	0.773940	5.645111
LINC00383	LINC00385	0.330744	0.057704	0.557749	2.428118
LINC00383	LINC00388	0.443375	0.188256	0.642441	3.427054
LINC00383	LINC00390	0.756109	0.605111	0.854598	8.004441
LINC00383	LINC00391	0.489103	0.243964	0.675492	3.885006
LINC00383	LINC00392	-0.217378	-0.467447	0.064901	-1.542937
LINC00383	LINC00393	0.257516	-0.022446	0.500026	1.846393
LINC00383	LINC00397	0.612911	0.403377	0.761370	5.374125
LINC00383	LINC00398	0.687935	0.506588	0.810992	6.567000
LINC00383	LINC00399	0.684907	0.502320	0.809023	6.512462
LINC00383	LINC00400	0.262241	-0.017380	0.503817	1.882750
LINC00383	LINC00402	-0.039846	-0.314708	0.241182	-0.276278
LINC00383	LINC00404	0.529468	0.294522	0.704057	4.324099
LINC00383	LINC00408	0.240391	-0.040684	0.486209	1.715789
LINC00383	LINC00411	0.143002	-0.140962	0.405224	1.001033
LINC00383	LINC00412	0.326329	0.052770	0.554329	2.391811
LINC00383	LINC00421	0.697590	0.520260	0.817252	6.745388
LINC00383	LINC00423	0.173383	-0.110293	0.430938	1.219705
LINC00383	LINC00424	0.371142	0.103479	0.588679	2.769127
LINC00383	LINC00426	-0.237617	-0.483959	0.043621	-1.694796
LINC00383	LINC00430	0.122837	-0.161021	0.387925	0.857532
LINC00383	LINC00431	0.234246	-0.047183	0.481222	1.669352
LINC00383	LINC00433	0.126470	-0.157424	0.391056	0.883305
LINC00383	LINC00437	0.103427	-0.180110	0.371096	0.720429
LINC00383	LINC00440	0.041886	-0.239256	0.316548	0.290447
LINC00383	LINC00442	0.370804	0.103092	0.588423	2.766207
LINC00383	LINC00443	0.156837	-0.127063	0.416986	1.100214
LINC00383	LINC00445	0.117094	-0.166692	0.382964	0.816871
LINC00383	LINC00446	0.626403	0.421553	0.770424	5.567481
LINC00383	LINC00448	0.255974	-0.024095	0.498788	1.834563
LINC00383	LINC00449	0.426947	0.168635	0.630384	3.271094
LINC00383	LINC00454	0.234831	-0.046566	0.481697	1.673758
LINC00383	LINC00456	0.612127	0.402325	0.760842	5.363117
LINC00383	LINC00457	0.353713	0.083591	0.575413	2.619970
LINC00383	LINC00458	0.263635	-0.015883	0.504934	1.893502
LINC00383	LINC00459	-0.120288	-0.385725	0.163540	-0.839474
LINC00384	LINC00385	-0.026018	-0.302182	0.254176	-0.180316
LINC00384	LINC00388	0.226136	-0.055724	0.474614	1.608380
LINC00384	LINC00390	0.892701	0.817481	0.937979	13.724245
LINC00384	LINC00391	0.033894	-0.246787	0.309328	0.234962
LINC00384	LINC00392	-0.289519	-0.525521	-0.012145	-2.095597
LINC00384	LINC00393	0.335139	0.062628	0.561144	2.464428
LINC00384	LINC00397	0.962026	0.933702	0.978384	24.417978
LINC00384	LINC00398	0.922560	0.866799	0.955535	16.565092
LINC00384	LINC00399	0.905674	0.838773	0.945635	14.799642
LINC00384	LINC00400	-0.025259	-0.301491	0.254886	-0.175052
LINC00384	LINC00402	0.018381	-0.261308	0.295223	0.127371
LINC00384	LINC00404	0.503901	0.262346	0.686030	4.041779
LINC00384	LINC00408	-0.031521	-0.307178	0.249017	-0.218490
LINC00384	LINC00411	-0.133772	-0.397329	0.150173	-0.935203
LINC00384	LINC00412	0.066288	-0.216051	0.338397	0.460270
LINC00384	LINC00421	0.707024	0.533705	0.823341	6.926578
LINC00384	LINC00423	-0.031292	-0.306970	0.249232	-0.216900
LINC00384	LINC00424	0.150166	-0.133778	0.411326	1.052313
LINC00384	LINC00426	-0.214495	-0.465080	0.067912	-1.521477
LINC00384	LINC00430	-0.165107	-0.423974	0.118701	-1.159810
LINC00384	LINC00431	0.066628	-0.215725	0.338699	0.462640
LINC00384	LINC00433	-0.112036	-0.378582	0.171671	-0.781123
LINC00384	LINC00437	-0.155369	-0.415742	0.128543	-1.089662
LINC00384	LINC00440	-0.160512	-0.420095	0.123352	-1.126665
LINC00384	LINC00442	0.045044	-0.236271	0.319392	0.312394
LINC00384	LINC00443	0.028882	-0.251493	0.304784	0.200183
LINC00384	LINC00445	-0.130629	-0.394632	0.153298	-0.912844
LINC00384	LINC00446	0.975342	0.956732	0.986005	30.618261
LINC00384	LINC00448	0.067065	-0.215307	0.339087	0.465685
LINC00384	LINC00449	0.239188	-0.041958	0.485234	1.706683
LINC00384	LINC00454	-0.089418	-0.358839	0.193758	-0.621995
LINC00384	LINC00456	0.680576	0.496229	0.806202	6.435535
LINC00384	LINC00457	0.333021	0.060254	0.559509	2.446911
LINC00384	LINC00458	0.297975	0.021397	0.532187	2.162673
LINC00384	LINC00459	-0.288298	-0.524556	-0.010814	-2.085959
LINC00385	LINC00388	0.528768	0.293634	0.703567	4.316164
LINC00385	LINC00390	0.292884	0.015821	0.528177	2.122222
LINC00385	LINC00391	0.617917	0.410101	0.764736	5.444942
LINC00385	LINC00392	-0.221540	-0.470857	0.060546	-1.573986
LINC00385	LINC00393	-0.123262	-0.388292	0.160601	-0.860549
LINC00385	LINC00397	-0.056008	-0.329228	0.225866	-0.388643
LINC00385	LINC00398	0.122026	-0.161823	0.387226	0.851786
LINC00385	LINC00399	0.028824	-0.251546	0.304732	0.199784
LINC00385	LINC00400	0.912055	0.849322	0.949385	15.409413
LINC00385	LINC00402	0.430787	0.173203	0.633211	3.307185
LINC00385	LINC00404	0.668919	0.479927	0.798580	6.234613
LINC00385	LINC00408	0.892132	0.816552	0.937643	13.681335
LINC00385	LINC00411	0.668038	0.478699	0.798002	6.219768
LINC00385	LINC00412	0.904076	0.836140	0.944695	14.656155
LINC00385	LINC00421	0.655127	0.460804	0.789508	6.007590
LINC00385	LINC00423	0.917628	0.858577	0.952651	15.996161
LINC00385	LINC00424	0.622176	0.415841	0.767594	5.506055
LINC00385	LINC00426	-0.200765	-0.453760	0.082180	-1.419848
LINC00385	LINC00430	0.341667	0.069969	0.566174	2.518711
LINC00385	LINC00431	0.405330	0.143125	0.614366	3.071861
LINC00385	LINC00433	0.309377	0.033948	0.541130	2.254009
LINC00385	LINC00437	0.358596	0.089141	0.579141	2.661426
LINC00385	LINC00440	0.428424	0.170391	0.631472	3.284950
LINC00385	LINC00442	0.959964	0.930157	0.977200	23.742479
