##The total sample size of case group is 25.
##The total sample size of control group is 25.
Marker1	Marker2	group1_pearson	group1_lower	group1_upper	group1_t	group1_n	group1_se	group2_pearson	group2_lower	group2_upper	group2_t	group2_n	group2_se	z_test	z_pvalue
1	35	0.260749	-0.149825	0.594621	1.295317	25	0.213201	0.896489	0.776371	0.953767	9.703781	25	0.213201	-3.937265	0.000082
1	36	-0.032581	-0.422282	0.367285	-0.156334	25	0.213201	0.862921	0.709810	0.938169	8.189422	25	0.213201	-4.435209	9.198289e-06
1	37	-0.400071	-0.686659	-0.005860	-2.093516	25	0.213201	0.225054	-0.186685	0.569543	1.107737	25	0.213201	-2.164783	0.030404
1	38	-0.063251	-0.447211	0.340394	-0.303949	25	0.213201	-0.387902	-0.678971	0.008545	-2.018351	25	0.213201	1.147529	0.251163
1	39	0.068590	-0.335644	0.451491	0.329723	25	0.213201	0.878365	0.740096	0.945383	8.812901	25	0.213201	-4.311170	0.000016
1	40	-0.149470	-0.514236	0.261088	-0.724976	25	0.213201	0.836400	0.659086	0.925625	7.318168	25	0.213201	-4.509504	6.497942e-06
1	41	-0.280682	-0.608349	0.128733	-1.402483	25	0.213201	0.364664	-0.035604	0.664108	1.878199	25	0.213201	-2.224383	0.026123
1	42	-0.155280	-0.518598	0.255536	-0.753840	25	0.213201	0.703376	0.426883	0.859604	4.745628	25	0.213201	-3.417776	0.000631
1	43	-0.205179	-0.555296	0.206718	-1.005393	25	0.213201	-0.004475	-0.398907	0.391355	-0.021460	25	0.213201	-0.675458	0.499385
1	44	0.034842	-0.365325	0.424140	0.167197	25	0.213201	0.844076	0.673603	0.929276	7.549188	25	0.213201	-3.981036	0.000069
1	45	-0.085807	-0.465172	0.320187	-0.413039	25	0.213201	0.752051	0.507819	0.884382	5.472137	25	0.213201	-3.527823	0.000419
1	46	-0.109395	-0.483627	0.298652	-0.527808	25	0.213201	0.594858	0.261091	0.801583	3.549058	25	0.213201	-2.636672	0.008372
1	47	-0.205609	-0.555607	0.206288	-1.007596	25	0.213201	0.517446	0.153744	0.757669	2.900013	25	0.213201	-2.591706	0.009550
1	48	-0.169488	-0.529185	0.241846	-0.824766	25	0.213201	0.797904	0.588223	0.907062	6.348231	25	0.213201	-4.192070	0.000028
1	49	-0.316206	-0.632336	0.090202	-1.598488	25	0.213201	0.818579	0.625885	0.917084	6.834625	25	0.213201	-4.908343	9.184897e-07
1	50	-0.132958	-0.501736	0.276717	-0.643356	25	0.213201	0.058375	-0.344714	0.443287	0.280434	25	0.213201	-0.637426	0.523847
