##The total sample size of case group is 50.
##The total sample size of control group is 50.
Marker1	Marker2	group1_pearson	group1_lower	group1_upper	group1_t	group1_n	group1_se	group2_pearson	group2_lower	group2_upper	group2_t	group2_n	group2_se	z_test	z_pvalue
0	99	-0.940712	-0.966093	-0.897323	-19.213789	50	0.145865	-0.025080	-0.301329	0.255053	-0.173817	50	0.145865	-8.333721	7.834031e-17
1	2	-0.609838	-0.759300	-0.399260	-5.331162	50	0.145865	0.092622	-0.190645	0.361651	0.644477	50	0.145865	-3.885671	0.000102
1	3	0.543477	0.312381	0.713841	4.485600	50	0.145865	-0.379748	-0.595187	-0.113380	-2.844013	50	0.145865	4.890543	1.005582e-06
1	4	-0.622173	-0.767591	-0.415836	-5.506003	50	0.145865	0.072411	-0.210178	0.343834	0.503000	50	0.145865	-3.883383	0.000103
1	5	0.637653	0.436835	0.777929	5.734975	50	0.145865	-0.005574	-0.283487	0.273203	-0.038617	50	0.145865	3.683181	0.000230
1	6	0.554617	0.326700	0.721574	4.617803	50	0.145865	-0.034440	-0.309823	0.246273	-0.238751	50	0.145865	3.196944	0.001389
1	7	-0.584799	-0.742317	-0.366029	-4.994724	50	0.145865	0.001778	-0.276712	0.279992	0.012316	50	0.145865	-3.255234	0.001133
1	8	-0.638282	-0.778348	-0.437693	-5.744522	50	0.145865	-0.260295	-0.502257	0.019468	-1.867759	50	0.145865	-2.369762	0.017800
1	9	0.589918	0.372777	0.745805	5.061619	50	0.145865	0.053301	-0.228441	0.326805	0.369806	50	0.145865	3.025866	0.002479
1	10	0.054778	-0.227037	0.328127	0.380081	50	0.145865	0.206783	-0.075941	0.458732	1.464282	50	0.145865	-0.751273	0.452488
1	11	0.535082	0.301659	0.707986	4.388206	50	0.145865	-0.028094	-0.304069	0.252231	-0.194720	50	0.145865	3.031452	0.002434
1	12	0.529522	0.294591	0.704096	4.324716	50	0.145865	-0.047805	-0.321874	0.233657	-0.331580	50	0.145865	3.089535	0.002005
1	13	-0.600416	-0.752933	-0.386690	-5.201784	50	0.145865	0.039148	-0.241840	0.314078	0.271430	50	0.145865	-3.553180	0.000381
1	14	-0.621497	-0.767138	-0.414924	-5.496249	50	0.145865	-0.068840	-0.340664	0.213606	-0.478069	50	0.145865	-3.192154	0.001412
1	15	0.486589	0.240860	0.673694	3.858826	50	0.145865	0.231818	-0.049745	0.479246	1.651057	50	0.145865	1.432354	0.152042
1	16	-0.678495	-0.804844	-0.493309	-6.399021	50	0.145865	0.007412	-0.271501	0.285176	0.051353	50	0.145865	-4.041667	0.000053
1	17	0.622733	0.416592	0.767967	5.514095	50	0.145865	-0.058025	-0.331031	0.223945	-0.402687	50	0.145865	3.817774	0.000135
1	18	-0.604378	-0.755614	-0.391966	-5.255764	50	0.145865	0.089228	-0.193941	0.358673	0.620669	50	0.145865	-3.827160	0.000130
1	19	-0.097304	-0.365750	0.186089	-0.677356	50	0.145865	-0.124115	-0.389028	0.159757	-0.866594	50	0.145865	0.131592	0.895307
1	20	0.048612	-0.232892	0.322599	0.337189	50	0.145865	-0.024588	-0.300882	0.255513	-0.170405	50	0.145865	0.355060	0.722545
1	21	-0.620252	-0.766303	-0.413246	-5.478354	50	0.145865	-0.066870	-0.338914	0.215494	-0.464326	50	0.145865	-3.191932	0.001413
1	22	-0.627328	-0.771042	-0.422805	-5.581029	50	0.145865	0.223220	-0.058785	0.472231	1.586543	50	0.145865	-4.673357	2.963153e-06
1	23	-0.643881	-0.782067	-0.445345	-5.830327	50	0.145865	0.019635	-0.260139	0.296368	0.136063	50	0.145865	-3.802579	0.000143
1	24	0.442719	0.187468	0.641961	3.420741	50	0.145865	-0.091773	-0.360906	0.191471	-0.638514	50	0.145865	2.751731	0.005928
1	25	0.622666	0.416501	0.767922	5.513124	50	0.145865	-0.175141	-0.432413	0.108501	-1.232460	50	0.145865	4.393510	0.000011
1	26	0.395099	0.131173	0.606726	2.979767	50	0.145865	-0.045470	-0.319776	0.235868	-0.315354	50	0.145865	2.246076	0.024699
1	27	-0.409171	-0.617226	-0.147633	-3.106798	50	0.145865	-0.158288	-0.418214	0.125598	-1.110654	50	0.145865	-1.333040	0.182519
1	28	0.327149	0.053686	0.554965	2.398543	50	0.145865	-0.018934	-0.295728	0.260793	-0.131199	50	0.145865	1.738225	0.082171
1	29	-0.355146	-0.576507	-0.085218	-2.632108	50	0.145865	-0.073257	-0.344583	0.209365	-0.508907	50	0.145865	-1.444278	0.148661
1	30	0.237332	-0.043922	0.483729	1.692649	50	0.145865	-0.084210	-0.354259	0.198802	-0.585505	50	0.145865	1.582067	0.113634
1	31	-0.608129	-0.758147	-0.396973	-5.307425	50	0.145865	0.293200	0.016167	0.528426	2.124730	50	0.145865	-4.886512	1.026382e-06
1	32	-0.497156	-0.681236	-0.253946	-3.969751	50	0.145865	-0.097642	-0.366046	0.185759	-0.679731	50	0.145865	-2.169664	0.030032
1	33	-0.601597	-0.753733	-0.388261	-5.217811	50	0.145865	0.016644	-0.262927	0.293636	0.115328	50	0.145865	-3.452962	0.000554
1	34	0.497630	0.254534	0.681573	3.974776	50	0.145865	0.165598	-0.118203	0.424389	1.163362	50	0.145865	1.837334	0.066161
1	35	-0.619811	-0.766007	-0.412651	-5.472017	50	0.145865	0.032129	-0.248446	0.307729	0.222709	50	0.145865	-3.668905	0.000244
1	36	0.559064	0.332446	0.724649	4.671569	50	0.145865	-0.312214	-0.543347	-0.037084	-2.276900	50	0.145865	4.626954	3.710828e-06
1	37	-0.628590	-0.771886	-0.424515	-5.599586	50	0.145865	0.142240	-0.141724	0.404574	0.995591	50	0.145865	-4.277077	0.000019
1	38	0.527123	0.291548	0.702413	4.297557	50	0.145865	0.079973	-0.202897	0.350522	0.555846	50	0.145865	2.452972	0.014168
1	39	-0.682757	-0.807623	-0.499294	-6.474117	50	0.145865	0.005659	-0.273124	0.283565	0.039206	50	0.145865	-4.071664	0.000047
1	40	0.266261	-0.013059	0.507035	1.913798	50	0.145865	-0.313681	-0.544492	-0.038709	-2.288766	50	0.145865	2.896289	0.003776
1	41	0.123603	-0.160263	0.388586	0.862965	50	0.145865	-0.057266	-0.330352	0.224668	-0.397400	50	0.145865	0.880178	0.378763
1	42	-0.623865	-0.768725	-0.418122	-5.530507	50	0.145865	-0.449071	-0.646599	-0.195107	-3.482114	50	0.145865	-1.201124	0.229703
1	43	-0.445295	-0.643844	-0.190563	-3.445556	50	0.145865	-0.071394	-0.342932	0.211155	-0.495899	50	0.145865	-1.974462	0.048329
1	44	-0.591115	-0.746620	-0.374358	-5.077394	50	0.145865	-0.115369	-0.381471	0.168391	-0.804674	50	0.145865	-2.731632	0.006302
1	45	-0.604801	-0.755899	-0.392530	-5.261558	50	0.145865	0.110082	-0.173589	0.376886	0.767335	50	0.145865	-3.932499	0.000084
1	46	-0.239107	-0.485169	0.042043	-1.706073	50	0.145865	-0.026476	-0.302598	0.253747	-0.183493	50	0.145865	-1.053621	0.292057
1	47	-0.608496	-0.758394	-0.397464	-5.312513	50	0.145865	0.371640	0.104051	0.589057	2.773440	50	0.145865	-5.317196	1.053783e-07
1	48	-0.642659	-0.781256	-0.443673	-5.811465	50	0.145865	0.323207	0.049288	0.551907	2.366242	50	0.145865	-5.322334	1.024444e-07
1	49	0.528191	0.292902	0.703162	4.309627	50	0.145865	-0.034072	-0.309489	0.246620	-0.236192	50	0.145865	3.013888	0.002579
