Marker1	Marker2	sampleSize	variableSize	F	coefficient.0	tvalue.0	pvalue.0	coefficient.1	tvalue.1	pvalue.1
0	35	50.000000	2.000000	1.617683	8.121187	12.068455	3.798324e-16	-1.310200	-1.271882	0.209543
0	36	50.000000	2.000000	0.032233	7.549150	9.236721	3.189749e-12	-0.224622	-0.179535	0.858273
0	37	50.000000	2.000000	0.398837	6.435315	11.968485	5.135650e-16	0.519818	0.631535	0.530687
0	38	50.000000	2.000000	0.145748	7.326342	4.763895	0.000018	0.898771	0.381769	0.704317
0	39	50.000000	2.000000	0.004021	6.613749	15.350806	3.807739e-20	-0.041823	-0.063413	0.949701
0	40	50.000000	2.000000	0.024793	6.522660	13.932200	1.732069e-18	0.112848	0.157458	0.875544
0	41	50.000000	2.000000	0.115453	6.963409	7.482214	1.345818e-09	0.484081	0.339784	0.735501
0	42	50.000000	2.000000	0.677980	7.233197	21.581961	2.347366e-26	-0.422446	-0.823396	0.414355
0	43	50.000000	2.000000	0.583326	6.049973	27.617529	4.060245e-31	0.256122	0.763758	0.448750
0	44	50.000000	2.000000	0.132070	6.786315	7.320890	2.372841e-09	0.515697	0.363414	0.717892
0	45	50.000000	2.000000	0.040629	7.107183	10.844686	1.666442e-14	0.202219	0.201566	0.841108
0	46	50.000000	2.000000	0.015032	8.223115	9.243678	3.116009e-12	-0.166964	-0.122605	0.902932
0	47	50.000000	2.000000	0.085947	6.472396	9.333872	2.302080e-12	0.311202	0.293168	0.770657
0	48	50.000000	2.000000	0.962859	7.735318	12.382590	1.484501e-16	-0.938364	-0.981254	0.331388
0	49	50.000000	2.000000	0.294777	6.446417	17.400188	2.285595e-22	-0.307917	-0.542933	0.589688
0	50	50.000000	2.000000	0.960095	6.152786	8.728062	1.788445e-11	1.057387	0.979844	0.332076
0	51	50.000000	2.000000	0.158439	6.727105	9.055245	5.882032e-12	0.452670	0.398044	0.692363
0	52	50.000000	2.000000	2.347209	7.960475	15.300496	4.342282e-20	-1.220204	-1.532060	0.132072
0	53	50.000000	2.000000	0.272243	6.356778	10.836071	1.712562e-14	0.468562	0.521769	0.604230
0	54	50.000000	2.000000	0.258704	6.436513	14.327108	5.842807e-19	0.349798	0.508630	0.613342
0	55	50.000000	2.000000	0.566947	6.151167	20.796413	1.175710e-25	0.340928	0.752959	0.455152
0	56	50.000000	2.000000	0.000007	6.416388	18.870430	7.578576e-24	-0.001363	-0.002619	0.997922
0	57	50.000000	2.000000	0.264023	6.077837	24.557592	7.900207e-29	0.194674	0.513832	0.609727
0	58	50.000000	2.000000	0.003232	6.484852	18.759859	9.722053e-24	-0.030083	-0.056850	0.954900
0	59	50.000000	2.000000	0.196218	6.518752	15.909684	9.020668e-21	0.277840	0.442965	0.659781
0	60	50.000000	2.000000	0.522154	6.232321	11.319755	3.752605e-15	0.609025	0.722602	0.473431
0	61	50.000000	2.000000	0.032851	5.969169	54.354019	8.976390e-45	-0.030470	-0.181247	0.856937
0	62	50.000000	2.000000	0.083730	5.898970	41.877319	1.896867e-39	0.062397	0.289362	0.773550
0	63	50.000000	2.000000	0.000462	5.985496	33.912407	3.419435e-35	-0.005805	-0.021484	0.982949
0	64	50.000000	2.000000	0.129012	6.491738	8.591776	2.851092e-11	0.415448	0.359183	0.721034
0	65	50.000000	2.000000	0.000000	7.158370	10.100983	1.821000e-13	-0.000320	-0.000295	0.999766
0	66	50.000000	2.000000	1.775075	7.101657	15.900352	9.237566e-21	-0.910929	-1.332319	0.189046
0	67	50.000000	2.000000	0.252158	6.453770	8.837555	1.231200e-11	0.561359	0.502153	0.617856
0	68	50.000000	2.000000	0.002280	6.400660	20.281034	3.475603e-25	0.023068	0.047747	0.962116
0	69	50.000000	2.000000	0.202878	7.217223	12.771381	4.723014e-17	-0.389649	-0.450420	0.654435
0	70	50.000000	2.000000	0.040898	6.826160	10.557082	4.167094e-14	0.200174	0.202233	0.840590
0	71	50.000000	2.000000	0.370075	6.153096	14.499117	3.661070e-19	0.395203	0.608338	0.545831
0	72	50.000000	2.000000	0.020577	7.047442	8.573523	3.035262e-11	0.180502	0.143445	0.886539
0	73	50.000000	2.000000	0.625939	6.026752	15.128364	6.821255e-20	0.482481	0.791163	0.432741
0	74	50.000000	2.000000	0.055299	6.447543	22.490219	3.864161e-27	-0.103200	-0.235156	0.815088
0	75	50.000000	2.000000	0.574466	6.580347	17.589628	1.456342e-22	-0.434058	-0.757936	0.452195
0	76	50.000000	2.000000	0.226952	6.938221	7.720078	5.846962e-10	0.655415	0.476395	0.635955
0	77	50.000000	2.000000	0.034649	6.754696	9.940917	3.074084e-13	0.193619	0.186142	0.853118
0	78	50.000000	2.000000	0.002819	6.763020	14.307272	6.167830e-19	-0.038420	-0.053095	0.957877
0	79	50.000000	2.000000	0.133203	6.921444	6.998018	7.404733e-09	0.552588	0.364970	0.716737
0	80	50.000000	2.000000	0.102666	7.041662	9.620995	8.835311e-13	0.358998	0.320415	0.750044
0	81	50.000000	2.000000	0.004332	7.161683	10.687705	2.744652e-14	0.067517	0.065821	0.947794
0	82	50.000000	2.000000	1.538152	5.959455	29.706604	1.482116e-32	0.380869	1.240222	0.220922
0	83	50.000000	2.000000	0.707444	7.142619	14.716010	2.040784e-19	-0.624937	-0.841097	0.404464
0	84	50.000000	2.000000	0.010765	7.068297	13.255988	1.164056e-17	-0.084690	-0.103755	0.917796
0	85	50.000000	2.000000	1.346295	6.442171	22.699240	2.573077e-27	-0.504097	-1.160299	0.251666
0	86	50.000000	2.000000	0.007962	6.460598	13.050145	2.102613e-17	0.067625	0.089233	0.929268
0	87	50.000000	2.000000	0.653449	7.198087	15.350061	3.815143e-20	-0.580278	-0.808362	0.422871
0	88	50.000000	2.000000	0.090137	6.657895	9.351701	2.168588e-12	0.327207	0.300229	0.765299
0	89	50.000000	2.000000	0.000039	6.507659	14.269995	6.829207e-19	0.004379	0.006273	0.995021
0	90	50.000000	2.000000	1.395609	7.318445	11.016912	9.674234e-15	-1.201334	-1.181359	0.243280
0	91	50.000000	2.000000	0.019642	7.821486	8.534696	3.467902e-11	0.196617	0.140151	0.889127
0	92	50.000000	2.000000	0.232787	6.214598	5.357244	2.364248e-06	0.856790	0.482480	0.631658
0	93	50.000000	2.000000	0.218664	6.729881	7.694230	6.400360e-10	0.626115	0.467615	0.642176
0	94	50.000000	2.000000	0.372709	7.312724	16.104998	5.498155e-21	-0.424353	-0.610499	0.544411
0	95	50.000000	2.000000	0.329831	6.209918	22.747614	2.343011e-27	0.240004	0.574309	0.568440
0	96	50.000000	2.000000	0.503330	6.821769	10.294702	9.703123e-14	0.719669	0.709458	0.481473
0	97	50.000000	2.000000	0.311140	6.793584	12.743256	5.127643e-17	0.455218	0.557799	0.579574
0	98	50.000000	2.000000	0.416887	7.145184	6.804951	1.464220e-08	1.037817	0.645668	0.521569
0	99	50.000000	2.000000	1.193125	7.851869	11.746904	1.006836e-15	-1.117675	-1.092302	0.280152
1	0	50.000000	2.000000	0.068395	6.510559	44.169155	1.566217e-40	0.274562	0.261524	0.794808
1	1	50.000000	2.000000	0.174969	6.487803	45.264774	4.963732e-41	-0.427022	-0.418294	0.677598
1	2	50.000000	2.000000	0.536114	6.091911	79.938751	1.000123e-52	-0.397426	-0.732198	0.467608
1	3	50.000000	2.000000	0.262818	7.258043	21.098209	6.294834e-26	1.256123	0.512657	0.610542
1	4	50.000000	2.000000	0.025656	6.357118	40.990513	5.156160e-39	-0.176932	-0.160176	0.873414
1	5	50.000000	2.000000	0.462736	5.889243	243.892609	6.532409e-76	-0.116992	-0.680246	0.499617
1	6	50.000000	2.000000	0.046755	6.391123	44.985931	6.633090e-41	0.218799	0.216229	0.829726
1	7	50.000000	2.000000	0.103575	6.845176	24.838228	4.761050e-29	-0.631717	-0.321831	0.748978
1	8	50.000000	2.000000	0.334066	6.766686	26.479956	2.706778e-30	-1.051976	-0.577984	0.565977
1	9	50.000000	2.000000	1.385825	7.907975	15.619608	1.896533e-20	4.245028	1.177211	0.244916
1	10	50.000000	2.000000	0.533389	7.121243	30.079411	8.392447e-33	-1.231514	-0.730335	0.468735
1	11	50.000000	2.000000	0.140176	6.154276	60.526016	5.529143e-47	-0.271145	-0.374400	0.709756
1	12	50.000000	2.000000	0.067212	6.713530	25.094978	3.008482e-29	0.493991	0.259253	0.796549
1	13	50.000000	2.000000	0.002678	6.249602	53.241596	2.383840e-44	0.043263	0.051746	0.958945
