Marker1	Marker2	Correlation	Lower	Upper	t-statistic
hsa-miR-1245	hsa-miR-1255b	-0.043882	-0.318346	0.237370	-0.304319
hsa-miR-1245	hsa-miR-1256	0.395426	0.131553	0.606970	2.982685
hsa-miR-1245	hsa-miR-1257	0.486485	0.240730	0.673619	3.857738
hsa-miR-1245	hsa-miR-1258	0.520248	0.282856	0.697582	4.220514
hsa-miR-1245	hsa-miR-1259_v15.0	0.756070	0.605053	0.854574	8.003474
hsa-miR-1245	hsa-miR-125a-3p	0.230254	-0.051393	0.477972	1.639290
hsa-miR-1245	hsa-miR-125a-5p	0.951618	0.915865	0.972397	21.455851
hsa-miR-1245	hsa-miR-125b	0.816356	0.696206	0.892012	9.792902
hsa-miR-1245	hsa-miR-125b-1*	0.620373	0.413409	0.766384	5.480087
hsa-miR-1245	hsa-miR-125b-2*	0.877064	0.792085	0.928692	12.649468
hsa-miR-1245	hsa-miR-126	0.919629	0.861909	0.953821	16.220911
hsa-miR-1245	hsa-miR-126*	0.685401	0.503016	0.809344	6.521316
hsa-miR-1245	hsa-miR-1260	0.701873	0.526353	0.820020	6.826768
hsa-miR-1245	hsa-miR-1261	-0.300810	-0.534415	-0.024509	-2.185285
hsa-miR-1245	hsa-miR-1262	0.357943	0.088398	0.578643	2.655872
hsa-miR-1245	hsa-miR-1263	0.065053	-0.217233	0.337298	0.451656
hsa-miR-1245	hsa-miR-1264	0.075103	-0.207589	0.346218	0.521801
hsa-miR-1245	hsa-miR-1265	0.201149	-0.081782	0.454078	1.422680
hsa-miR-1245	hsa-miR-1266	0.146399	-0.137559	0.408120	1.025330
hsa-miR-1245	hsa-miR-1267	0.832903	0.721921	0.902110	10.427040
hsa-miR-1245	hsa-miR-1268	0.049121	-0.232410	0.323056	0.340730
hsa-miR-1245	hsa-miR-1269	0.683044	0.499697	0.807810	6.479205
hsa-miR-1245	hsa-miR-127-3p	0.434073	0.177121	0.635626	3.338239
hsa-miR-1245	hsa-miR-127-5p	0.848568	0.746552	0.911600	11.111703
hsa-miR-1245	hsa-miR-1270	0.725809	0.560744	0.835387	7.310041
hsa-miR-1245	hsa-miR-1271	0.670390	0.481977	0.799544	6.259497
hsa-miR-1245	hsa-miR-1272	0.886558	0.807470	0.934339	13.277211
hsa-miR-1245	hsa-miR-1273	0.873742	0.786728	0.926711	12.445696
hsa-miR-1245	hsa-miR-1274a	0.284504	0.006680	0.521553	2.056066
hsa-miR-1245	hsa-miR-1274b	-0.090748	-0.360007	0.192466	-0.631325
hsa-miR-1246	hsa-miR-1247	0.225175	-0.056733	0.473829	1.601182
hsa-miR-1246	hsa-miR-1248	0.105202	-0.178374	0.372643	0.732930
hsa-miR-1246	hsa-miR-1249	0.161471	-0.122383	0.420905	1.133576
hsa-miR-1246	hsa-miR-1250	0.076280	-0.206456	0.347260	0.530031
hsa-miR-1246	hsa-miR-1251	0.804878	0.678548	0.884964	9.396674
hsa-miR-1246	hsa-miR-1252	0.050785	-0.230830	0.324550	0.352306
hsa-miR-1246	hsa-miR-1253	0.369750	0.101884	0.587624	2.757098
hsa-miR-1246	hsa-miR-1254	0.277689	-0.000720	0.516146	2.002645
hsa-miR-1246	hsa-miR-1255a	-0.177226	-0.434161	0.106374	-1.247609
hsa-miR-1246	hsa-miR-1255b	-0.114761	-0.380944	0.168990	-0.800374
hsa-miR-1246	hsa-miR-1256	-0.023223	-0.299639	0.256789	-0.160939
hsa-miR-1246	hsa-miR-1257	0.056101	-0.225777	0.329311	0.389292
hsa-miR-1246	hsa-miR-1258	0.124172	-0.159701	0.389076	0.866997
hsa-miR-1246	hsa-miR-1259_v15.0	0.790713	0.656955	0.876214	8.948617
hsa-miR-1246	hsa-miR-125a-3p	0.341288	0.069542	0.565883	2.515550
hsa-miR-1246	hsa-miR-125a-5p	0.833534	0.722908	0.902493	10.452905
hsa-miR-1246	hsa-miR-125b	0.924807	0.870555	0.956846	16.841883
hsa-miR-1246	hsa-miR-125b-1*	0.761733	0.613450	0.858135	8.145565
hsa-miR-1246	hsa-miR-125b-2*	0.918472	0.859982	0.953145	16.090023
hsa-miR-1246	hsa-miR-126	0.651632	0.455989	0.787200	5.951791
hsa-miR-1246	hsa-miR-126*	0.805633	0.679704	0.885428	9.421752
hsa-miR-1246	hsa-miR-1260	0.685217	0.502757	0.809225	6.518019
hsa-miR-1246	hsa-miR-1261	-0.335612	-0.561509	-0.063160	-2.468351
hsa-miR-1246	hsa-miR-1262	0.286635	0.009001	0.523241	2.072843
hsa-miR-1246	hsa-miR-1263	-0.070806	-0.342410	0.211719	-0.491796
hsa-miR-1246	hsa-miR-1264	0.164042	-0.119780	0.423076	1.152120
hsa-miR-1246	hsa-miR-1265	0.329342	0.056135	0.556663	2.416564
hsa-miR-1246	hsa-miR-1266	0.303185	0.027121	0.536280	2.204278
hsa-miR-1246	hsa-miR-1267	0.845083	0.741048	0.909494	10.951209
hsa-miR-1246	hsa-miR-1268	-0.030883	-0.306599	0.249616	-0.214062
hsa-miR-1246	hsa-miR-1269	0.917619	0.858562	0.952645	15.995169
hsa-miR-1246	hsa-miR-127-3p	0.000456	-0.277932	0.278773	0.003160
hsa-miR-1246	hsa-miR-127-5p	0.963510	0.936257	0.979236	24.938490
hsa-miR-1246	hsa-miR-1270	0.540926	0.309117	0.712065	4.455809
hsa-miR-1246	hsa-miR-1271	0.795339	0.663982	0.879077	9.090379
hsa-miR-1246	hsa-miR-1272	0.604425	0.392029	0.755645	5.256406
hsa-miR-1246	hsa-miR-1273	0.793591	0.661324	0.877996	9.036327
hsa-miR-1246	hsa-miR-1274a	0.277095	-0.001363	0.515674	1.998007
hsa-miR-1246	hsa-miR-1274b	0.009907	-0.269188	0.287466	0.068638
hsa-miR-1247	hsa-miR-1248	-0.037431	-0.312528	0.243458	-0.259514
hsa-miR-1247	hsa-miR-1249	0.232943	-0.048558	0.480162	1.659533
hsa-miR-1247	hsa-miR-1250	0.098559	-0.184866	0.366847	0.686174
hsa-miR-1247	hsa-miR-1251	0.345985	0.074839	0.569492	2.554838
hsa-miR-1247	hsa-miR-1252	0.033356	-0.247292	0.308841	0.231228
hsa-miR-1247	hsa-miR-1253	0.203505	-0.079342	0.456025	1.440055
hsa-miR-1247	hsa-miR-1254	0.715863	0.546384	0.829022	7.103053
hsa-miR-1247	hsa-miR-1255a	-0.120121	-0.385581	0.163706	-0.838290
hsa-miR-1247	hsa-miR-1255b	0.693687	0.514722	0.814725	6.672448
hsa-miR-1247	hsa-miR-1256	0.138978	-0.144983	0.401788	0.972307
hsa-miR-1247	hsa-miR-1257	0.065520	-0.216786	0.337713	0.454913
hsa-miR-1247	hsa-miR-1258	0.303124	0.027054	0.536232	2.203789
hsa-miR-1247	hsa-miR-1259_v15.0	0.071903	-0.210666	0.343383	0.499450
hsa-miR-1247	hsa-miR-125a-3p	-0.153440	-0.414106	0.130485	-1.075804
hsa-miR-1247	hsa-miR-125a-5p	0.158232	-0.125655	0.418167	1.110249
hsa-miR-1247	hsa-miR-125b	0.101103	-0.182382	0.369069	0.704072
hsa-miR-1247	hsa-miR-125b-1*	-0.055894	-0.329126	0.225975	-0.387850
hsa-miR-1247	hsa-miR-125b-2*	0.164834	-0.118978	0.423744	1.157838
hsa-miR-1247	hsa-miR-126	0.194280	-0.088879	0.448384	1.372155
hsa-miR-1247	hsa-miR-126*	0.165349	-0.118455	0.424179	1.161562
hsa-miR-1247	hsa-miR-1260	0.050016	-0.231561	0.323859	0.346952
hsa-miR-1247	hsa-miR-1261	-0.144261	-0.406299	0.139701	-1.010037
hsa-miR-1247	hsa-miR-1262	0.020536	-0.259299	0.297190	0.142309
hsa-miR-1247	hsa-miR-1263	0.033716	-0.246954	0.309167	0.233724
hsa-miR-1247	hsa-miR-1264	0.854553	0.756036	0.915208	11.399523
hsa-miR-1247	hsa-miR-1265	0.271237	-0.007697	0.511008	1.952371
hsa-miR-1247	hsa-miR-1266	0.848631	0.746651	0.911637	11.114633
hsa-miR-1247	hsa-miR-1267	0.162835	-0.121003	0.422057	1.143411
hsa-miR-1247	hsa-miR-1268	-0.044831	-0.319200	0.236473	-0.310909
hsa-miR-1247	hsa-miR-1269	0.357231	0.087588	0.578100	2.649814
hsa-miR-1247	hsa-miR-127-3p	0.122959	-0.160900	0.388031	0.858402
hsa-miR-1247	hsa-miR-127-5p	0.092782	-0.190491	0.361791	0.645595
hsa-miR-1247	hsa-miR-1270	0.032321	-0.248265	0.307903	0.224042
hsa-miR-1247	hsa-miR-1271	0.572652	0.350106	0.734005	4.839539
hsa-miR-1247	hsa-miR-1272	0.133340	-0.150602	0.396959	0.932132
hsa-miR-1247	hsa-miR-1273	0.035717	-0.245072	0.310978	0.247615
hsa-miR-1247	hsa-miR-1274a	0.865703	0.773818	0.921904	11.982173
hsa-miR-1247	hsa-miR-1274b	-0.338502	-0.563738	-0.066407	-2.492345
hsa-miR-1248	hsa-miR-1249	-0.046272	-0.320497	0.235108	-0.320928
hsa-miR-1248	hsa-miR-1250	-0.101584	-0.369489	0.181913	-0.707452
hsa-miR-1248	hsa-miR-1251	0.219339	-0.062851	0.469054	1.557553
hsa-miR-1248	hsa-miR-1252	0.269763	-0.009287	0.509833	1.940931
hsa-miR-1248	hsa-miR-1253	-0.111591	-0.378196	0.172107	-0.777985
hsa-miR-1248	hsa-miR-1254	-0.034873	-0.310214	0.245867	-0.241751
hsa-miR-1248	hsa-miR-1255a	-0.274660	-0.513736	0.003998	-1.979011
hsa-miR-1248	hsa-miR-1255b	0.014520	-0.264903	0.291694	0.100611
hsa-miR-1248	hsa-miR-1256	-0.012394	-0.289747	0.266879	-0.085876
hsa-miR-1248	hsa-miR-1257	0.054823	-0.226994	0.328167	0.380396
hsa-miR-1248	hsa-miR-1258	-0.116723	-0.382643	0.167058	-0.814244
hsa-miR-1248	hsa-miR-1259_v15.0	0.169457	-0.114286	0.427639	1.191263
hsa-miR-1248	hsa-miR-125a-3p	0.273537	-0.005212	0.512842	1.970267
hsa-miR-1248	hsa-miR-125a-5p	-0.041920	-0.316579	0.239224	-0.290685
hsa-miR-1248	hsa-miR-125b	0.165368	-0.118436	0.424195	1.161699
hsa-miR-1248	hsa-miR-125b-1*	0.043535	-0.237698	0.318033	0.301905
hsa-miR-1248	hsa-miR-125b-2*	0.099788	-0.183667	0.367921	0.694816
hsa-miR-1248	hsa-miR-126	0.119417	-0.164401	0.384973	0.833305
hsa-miR-1248	hsa-miR-126*	0.315219	0.040413	0.545692	2.301222
hsa-miR-1248	hsa-miR-1260	0.009702	-0.269378	0.287278	0.067218
hsa-miR-1248	hsa-miR-1261	-0.065905	-0.338056	0.216418	-0.457595
hsa-miR-1248	hsa-miR-1262	-0.202322	-0.455048	0.080568	-1.431329
hsa-miR-1248	hsa-miR-1263	0.339738	0.067797	0.564690	2.502630
hsa-miR-1248	hsa-miR-1264	0.012380	-0.266892	0.289735	0.085781
hsa-miR-1248	hsa-miR-1265	0.152342	-0.131591	0.413174	1.067920
hsa-miR-1248	hsa-miR-1266	0.060205	-0.221865	0.332978	0.417873
hsa-miR-1248	hsa-miR-1267	0.179609	-0.103940	0.436156	1.264941
hsa-miR-1248	hsa-miR-1268	0.379623	0.113236	0.595093	2.842923
hsa-miR-1248	hsa-miR-1269	0.192575	-0.090636	0.446969	1.359651
hsa-miR-1248	hsa-miR-127-3p	-0.152308	-0.413145	0.131625	-1.067675
hsa-miR-1248	hsa-miR-127-5p	0.090263	-0.192937	0.359581	0.627924
hsa-miR-1248	hsa-miR-1270	0.112252	-0.171458	0.378769	0.782650
hsa-miR-1248	hsa-miR-1271	0.173652	-0.110019	0.431164	1.221656
hsa-miR-1248	hsa-miR-1272	-0.158529	-0.418418	0.125355	-1.112389
hsa-miR-1248	hsa-miR-1273	-0.085235	-0.355161	0.197811	-0.592679
hsa-miR-1248	hsa-miR-1274a	0.036338	-0.244488	0.311539	0.251923
hsa-miR-1248	hsa-miR-1274b	0.035480	-0.245295	0.310764	0.245968
hsa-miR-1249	hsa-miR-1250	0.631667	0.428689	0.773940	5.645111
hsa-miR-1249	hsa-miR-1251	0.330744	0.057704	0.557749	2.428118
hsa-miR-1249	hsa-miR-1252	0.443375	0.188256	0.642441	3.427054
hsa-miR-1249	hsa-miR-1253	0.756109	0.605111	0.854598	8.004441
hsa-miR-1249	hsa-miR-1254	0.489103	0.243964	0.675492	3.885006
hsa-miR-1249	hsa-miR-1255a	-0.217378	-0.467447	0.064901	-1.542937
hsa-miR-1249	hsa-miR-1255b	0.257516	-0.022446	0.500026	1.846393
hsa-miR-1249	hsa-miR-1256	0.612911	0.403377	0.761370	5.374125
hsa-miR-1249	hsa-miR-1257	0.687935	0.506588	0.810992	6.567000
hsa-miR-1249	hsa-miR-1258	0.684907	0.502320	0.809023	6.512462
hsa-miR-1249	hsa-miR-1259_v15.0	0.262241	-0.017380	0.503817	1.882750
hsa-miR-1249	hsa-miR-125a-3p	-0.039846	-0.314708	0.241182	-0.276278
hsa-miR-1249	hsa-miR-125a-5p	0.529468	0.294522	0.704057	4.324099
hsa-miR-1249	hsa-miR-125b	0.240391	-0.040684	0.486209	1.715789
hsa-miR-1249	hsa-miR-125b-1*	0.143002	-0.140962	0.405224	1.001033
hsa-miR-1249	hsa-miR-125b-2*	0.326329	0.052770	0.554329	2.391811
hsa-miR-1249	hsa-miR-126	0.697590	0.520260	0.817252	6.745388
hsa-miR-1249	hsa-miR-126*	0.173383	-0.110293	0.430938	1.219705
hsa-miR-1249	hsa-miR-1260	0.371142	0.103479	0.588679	2.769127
hsa-miR-1249	hsa-miR-1261	-0.237617	-0.483959	0.043621	-1.694796
hsa-miR-1249	hsa-miR-1262	0.122837	-0.161021	0.387925	0.857532
hsa-miR-1249	hsa-miR-1263	0.234246	-0.047183	0.481222	1.669352
hsa-miR-1249	hsa-miR-1264	0.126470	-0.157424	0.391056	0.883305
hsa-miR-1249	hsa-miR-1265	0.103427	-0.180110	0.371096	0.720429
hsa-miR-1249	hsa-miR-1266	0.041886	-0.239256	0.316548	0.290447
hsa-miR-1249	hsa-miR-1267	0.370804	0.103092	0.588423	2.766207
hsa-miR-1249	hsa-miR-1268	0.156837	-0.127063	0.416986	1.100214
hsa-miR-1249	hsa-miR-1269	0.117094	-0.166692	0.382964	0.816871
hsa-miR-1249	hsa-miR-127-3p	0.626403	0.421553	0.770424	5.567481
hsa-miR-1249	hsa-miR-127-5p	0.255974	-0.024095	0.498788	1.834563
hsa-miR-1249	hsa-miR-1270	0.426947	0.168635	0.630384	3.271094
hsa-miR-1249	hsa-miR-1271	0.234831	-0.046566	0.481697	1.673758
hsa-miR-1249	hsa-miR-1272	0.612127	0.402325	0.760842	5.363117
hsa-miR-1249	hsa-miR-1273	0.353713	0.083591	0.575413	2.619970
hsa-miR-1249	hsa-miR-1274a	0.263635	-0.015883	0.504934	1.893502
hsa-miR-1249	hsa-miR-1274b	-0.120288	-0.385725	0.163540	-0.839474
hsa-miR-1250	hsa-miR-1251	-0.026018	-0.302182	0.254176	-0.180316
hsa-miR-1250	hsa-miR-1252	0.226136	-0.055724	0.474614	1.608380
hsa-miR-1250	hsa-miR-1253	0.892701	0.817481	0.937979	13.724245
hsa-miR-1250	hsa-miR-1254	0.033894	-0.246787	0.309328	0.234962
hsa-miR-1250	hsa-miR-1255a	-0.289519	-0.525521	-0.012145	-2.095597
hsa-miR-1250	hsa-miR-1255b	0.335139	0.062628	0.561144	2.464428
hsa-miR-1250	hsa-miR-1256	0.962026	0.933702	0.978384	24.417978
hsa-miR-1250	hsa-miR-1257	0.922560	0.866799	0.955535	16.565092
hsa-miR-1250	hsa-miR-1258	0.905674	0.838773	0.945635	14.799642
hsa-miR-1250	hsa-miR-1259_v15.0	-0.025259	-0.301491	0.254886	-0.175052
hsa-miR-1250	hsa-miR-125a-3p	0.018381	-0.261308	0.295223	0.127371
hsa-miR-1250	hsa-miR-125a-5p	0.503901	0.262346	0.686030	4.041779
hsa-miR-1250	hsa-miR-125b	-0.031521	-0.307178	0.249017	-0.218490
hsa-miR-1250	hsa-miR-125b-1*	-0.133772	-0.397329	0.150173	-0.935203
hsa-miR-1250	hsa-miR-125b-2*	0.066288	-0.216051	0.338397	0.460270
hsa-miR-1250	hsa-miR-126	0.707024	0.533705	0.823341	6.926578
hsa-miR-1250	hsa-miR-126*	-0.031292	-0.306970	0.249232	-0.216900
hsa-miR-1250	hsa-miR-1260	0.150166	-0.133778	0.411326	1.052313
hsa-miR-1250	hsa-miR-1261	-0.214495	-0.465080	0.067912	-1.521477
hsa-miR-1250	hsa-miR-1262	-0.165107	-0.423974	0.118701	-1.159810
hsa-miR-1250	hsa-miR-1263	0.066628	-0.215725	0.338699	0.462640
hsa-miR-1250	hsa-miR-1264	-0.112036	-0.378582	0.171671	-0.781123
hsa-miR-1250	hsa-miR-1265	-0.155369	-0.415742	0.128543	-1.089662
hsa-miR-1250	hsa-miR-1266	-0.160512	-0.420095	0.123352	-1.126665
hsa-miR-1250	hsa-miR-1267	0.045044	-0.236271	0.319392	0.312394
hsa-miR-1250	hsa-miR-1268	0.028882	-0.251493	0.304784	0.200183
hsa-miR-1250	hsa-miR-1269	-0.130629	-0.394632	0.153298	-0.912844
hsa-miR-1250	hsa-miR-127-3p	0.975342	0.956732	0.986005	30.618261
hsa-miR-1250	hsa-miR-127-5p	0.067065	-0.215307	0.339087	0.465685
hsa-miR-1250	hsa-miR-1270	0.239188	-0.041958	0.485234	1.706683
hsa-miR-1250	hsa-miR-1271	-0.089418	-0.358839	0.193758	-0.621995
hsa-miR-1250	hsa-miR-1272	0.680576	0.496229	0.806202	6.435535
hsa-miR-1250	hsa-miR-1273	0.333021	0.060254	0.559509	2.446911
hsa-miR-1250	hsa-miR-1274a	0.297975	0.021397	0.532187	2.162673
hsa-miR-1250	hsa-miR-1274b	-0.288298	-0.524556	-0.010814	-2.085959
hsa-miR-1251	hsa-miR-1252	0.528768	0.293634	0.703567	4.316164
hsa-miR-1251	hsa-miR-1253	0.292884	0.015821	0.528177	2.122222
hsa-miR-1251	hsa-miR-1254	0.617917	0.410101	0.764736	5.444942
hsa-miR-1251	hsa-miR-1255a	-0.221540	-0.470857	0.060546	-1.573986
hsa-miR-1251	hsa-miR-1255b	-0.123262	-0.388292	0.160601	-0.860549
hsa-miR-1251	hsa-miR-1256	-0.056008	-0.329228	0.225866	-0.388643
hsa-miR-1251	hsa-miR-1257	0.122026	-0.161823	0.387226	0.851786
hsa-miR-1251	hsa-miR-1258	0.028824	-0.251546	0.304732	0.199784
hsa-miR-1251	hsa-miR-1259_v15.0	0.912055	0.849322	0.949385	15.409413
hsa-miR-1251	hsa-miR-125a-3p	0.430787	0.173203	0.633211	3.307185
hsa-miR-1251	hsa-miR-125a-5p	0.668919	0.479927	0.798580	6.234613
hsa-miR-1251	hsa-miR-125b	0.892132	0.816552	0.937643	13.681335
hsa-miR-1251	hsa-miR-125b-1*	0.668038	0.478699	0.798002	6.219768
hsa-miR-1251	hsa-miR-125b-2*	0.904076	0.836140	0.944695	14.656155
hsa-miR-1251	hsa-miR-126	0.655127	0.460804	0.789508	6.007590
hsa-miR-1251	hsa-miR-126*	0.917628	0.858577	0.952651	15.996161
hsa-miR-1251	hsa-miR-1260	0.622176	0.415841	0.767594	5.506055
hsa-miR-1251	hsa-miR-1261	-0.200765	-0.453760	0.082180	-1.419848
hsa-miR-1251	hsa-miR-1262	0.341667	0.069969	0.566174	2.518711
hsa-miR-1251	hsa-miR-1263	0.405330	0.143125	0.614366	3.071861
hsa-miR-1251	hsa-miR-1264	0.309377	0.033948	0.541130	2.254009
hsa-miR-1251	hsa-miR-1265	0.358596	0.089141	0.579141	2.661426
hsa-miR-1251	hsa-miR-1266	0.428424	0.170391	0.631472	3.284950
hsa-miR-1251	hsa-miR-1267	0.959964	0.930157	0.977200	23.742479
hsa-miR-1251	hsa-miR-1268	0.388510	0.123514	0.601784	2.921144
hsa-miR-1251	hsa-miR-1269	0.856435	0.759028	0.916341	11.493477
hsa-miR-1251	hsa-miR-127-3p	-0.141182	-0.403671	0.142782	-0.988034
hsa-miR-1251	hsa-miR-127-5p	0.804272	0.677619	0.884590	9.376625
hsa-miR-1251	hsa-miR-1270	0.723535	0.557452	0.833935	7.261890
hsa-miR-1251	hsa-miR-1271	0.920675	0.863652	0.954433	16.341578
hsa-miR-1251	hsa-miR-1272	0.421393	0.162048	0.626285	3.219282
hsa-miR-1251	hsa-miR-1273	0.554393	0.326412	0.721419	4.615113
hsa-miR-1251	hsa-miR-1274a	0.282080	0.004045	0.519632	2.037032
hsa-miR-1251	hsa-miR-1274b	-0.047558	-0.321652	0.233891	-0.329864
hsa-miR-1252	hsa-miR-1253	0.266228	-0.013095	0.507009	1.913541
hsa-miR-1252	hsa-miR-1254	0.365877	0.097449	0.584684	2.723726
hsa-miR-1252	hsa-miR-1255a	-0.337809	-0.563203	-0.065627	-2.486582
hsa-miR-1252	hsa-miR-1255b	-0.116124	-0.382125	0.167647	-0.810011
hsa-miR-1252	hsa-miR-1256	0.291909	0.014755	0.527408	2.114498
hsa-miR-1252	hsa-miR-1257	0.534318	0.300686	0.707452	4.379436
hsa-miR-1252	hsa-miR-1258	0.141432	-0.142532	0.403885	0.989821
hsa-miR-1252	hsa-miR-1259_v15.0	0.495320	0.251665	0.679928	3.950307
hsa-miR-1252	hsa-miR-125a-3p	0.499809	0.257245	0.683123	3.997965
hsa-miR-1252	hsa-miR-125a-5p	0.197013	-0.086059	0.450652	1.392232
hsa-miR-1252	hsa-miR-125b	0.276366	-0.002152	0.515094	1.992318
hsa-miR-1252	hsa-miR-125b-1*	0.139977	-0.143985	0.402642	0.979433
hsa-miR-1252	hsa-miR-125b-2*	0.300208	0.023848	0.533942	2.180479
hsa-miR-1252	hsa-miR-126	0.513679	0.274588	0.692951	4.147958
hsa-miR-1252	hsa-miR-126*	0.513251	0.274051	0.692649	4.143266
hsa-miR-1252	hsa-miR-1260	0.124125	-0.159747	0.389036	0.866668
hsa-miR-1252	hsa-miR-1261	0.031840	-0.248717	0.307468	0.220708
hsa-miR-1252	hsa-miR-1262	-0.004378	-0.282387	0.274308	-0.030335
hsa-miR-1252	hsa-miR-1263	0.882605	0.801051	0.931991	13.007184
hsa-miR-1252	hsa-miR-1264	-0.044986	-0.319340	0.236326	-0.311990
hsa-miR-1252	hsa-miR-1265	0.075846	-0.206874	0.346875	0.526995
hsa-miR-1252	hsa-miR-1266	-0.020436	-0.297099	0.259392	-0.141616
hsa-miR-1252	hsa-miR-1267	0.504620	0.263243	0.686540	4.049508
hsa-miR-1252	hsa-miR-1268	0.833603	0.723015	0.902535	10.455714
hsa-miR-1252	hsa-miR-1269	0.143772	-0.140191	0.405882	1.006539
hsa-miR-1252	hsa-miR-127-3p	0.091610	-0.191629	0.360763	0.637371
hsa-miR-1252	hsa-miR-127-5p	0.122950	-0.160910	0.388023	0.858334
hsa-miR-1252	hsa-miR-1270	0.581623	0.361854	0.740149	4.953673
hsa-miR-1252	hsa-miR-1271	0.283120	0.005175	0.520456	2.045190
hsa-miR-1252	hsa-miR-1272	0.092499	-0.190765	0.361543	0.643611
hsa-miR-1252	hsa-miR-1273	-0.032813	-0.308349	0.247803	-0.227458
hsa-miR-1252	hsa-miR-1274a	-0.037812	-0.312871	0.243100	-0.262154
hsa-miR-1252	hsa-miR-1274b	-0.042007	-0.316657	0.239142	-0.291291
hsa-miR-1253	hsa-miR-1254	0.321434	0.047315	0.550530	2.351763
hsa-miR-1253	hsa-miR-1255a	-0.274707	-0.513773	0.003948	-1.979374
hsa-miR-1253	hsa-miR-1255b	0.252818	-0.027467	0.496248	1.810388
hsa-miR-1253	hsa-miR-1256	0.810374	0.686984	0.888343	9.582369
hsa-miR-1253	hsa-miR-1257	0.816029	0.695700	0.891812	9.781142
hsa-miR-1253	hsa-miR-1258	0.910931	0.847460	0.948725	15.297476
hsa-miR-1253	hsa-miR-1259_v15.0	0.253741	-0.026482	0.496991	1.817447
hsa-miR-1253	hsa-miR-125a-3p	-0.085451	-0.355351	0.197602	-0.594195
hsa-miR-1253	hsa-miR-125a-5p	0.777459	0.636946	0.867975	8.564323
hsa-miR-1253	hsa-miR-125b	0.323978	0.050148	0.552506	2.372551
hsa-miR-1253	hsa-miR-125b-1*	0.224747	-0.057183	0.473479	1.597974
hsa-miR-1253	hsa-miR-125b-2*	0.433290	0.176186	0.635050	3.330822
hsa-miR-1253	hsa-miR-126	0.853324	0.754085	0.914468	11.339114
hsa-miR-1253	hsa-miR-126*	0.177801	-0.105787	0.434643	1.251788
hsa-miR-1253	hsa-miR-1260	0.476808	0.228825	0.666678	3.758126
hsa-miR-1253	hsa-miR-1261	-0.407716	-0.616143	-0.145924	-3.093537
hsa-miR-1253	hsa-miR-1262	0.086310	-0.196770	0.356107	0.600213
hsa-miR-1253	hsa-miR-1263	-0.021315	-0.297900	0.258571	-0.147711
hsa-miR-1253	hsa-miR-1264	0.044067	-0.237195	0.318513	0.305603
hsa-miR-1253	hsa-miR-1265	0.099239	-0.184202	0.367442	0.690960
hsa-miR-1253	hsa-miR-1266	-0.009163	-0.286784	0.269878	-0.063483
hsa-miR-1253	hsa-miR-1267	0.381433	0.115325	0.596458	2.858779
hsa-miR-1253	hsa-miR-1268	-0.084650	-0.354646	0.198377	-0.588586
hsa-miR-1253	hsa-miR-1269	0.202908	-0.079960	0.455532	1.435655
hsa-miR-1253	hsa-miR-127-3p	0.881298	0.798933	0.931213	12.920702
hsa-miR-1253	hsa-miR-127-5p	0.404180	0.141778	0.613510	3.061441
hsa-miR-1253	hsa-miR-1270	0.413970	0.153279	0.620789	3.150714
hsa-miR-1253	hsa-miR-1271	0.237029	-0.044242	0.483483	1.690357
hsa-miR-1253	hsa-miR-1272	0.859778	0.764351	0.918350	11.664568
hsa-miR-1253	hsa-miR-1273	0.577957	0.357044	0.737641	4.906703
hsa-miR-1253	hsa-miR-1274a	0.336236	0.063860	0.561991	2.473525
hsa-miR-1253	hsa-miR-1274b	-0.157646	-0.417670	0.126247	-1.106031
hsa-miR-1254	hsa-miR-1255a	-0.114510	-0.380727	0.169237	-0.798601
hsa-miR-1254	hsa-miR-1255b	0.394004	0.129897	0.605905	2.969981
hsa-miR-1254	hsa-miR-1256	0.062337	-0.219830	0.334879	0.432725
hsa-miR-1254	hsa-miR-1257	0.093700	-0.189598	0.362595	0.652038
hsa-miR-1254	hsa-miR-1258	0.278010	-0.000371	0.516401	2.005158
hsa-miR-1254	hsa-miR-1259_v15.0	0.356318	0.086550	0.577403	2.642057
hsa-miR-1254	hsa-miR-125a-3p	-0.194319	-0.448417	0.088839	-1.372440
hsa-miR-1254	hsa-miR-125a-5p	0.330574	0.057514	0.557617	2.426714
hsa-miR-1254	hsa-miR-125b	0.352739	0.082485	0.574667	2.611724
hsa-miR-1254	hsa-miR-125b-1*	0.231234	-0.050360	0.478771	1.646663
hsa-miR-1254	hsa-miR-125b-2*	0.443327	0.188199	0.642406	3.426595
hsa-miR-1254	hsa-miR-126	0.335843	0.063419	0.561687	2.470264
hsa-miR-1254	hsa-miR-126*	0.305861	0.030069	0.538378	2.225734
hsa-miR-1254	hsa-miR-1260	0.368744	0.100730	0.586861	2.748410
hsa-miR-1254	hsa-miR-1261	-0.252035	-0.495618	0.028303	-1.804401
hsa-miR-1254	hsa-miR-1262	0.295744	0.018952	0.530431	2.144926
hsa-miR-1254	hsa-miR-1263	0.195747	-0.087366	0.449602	1.382926
hsa-miR-1254	hsa-miR-1264	0.772580	0.629628	0.864929	8.430362
hsa-miR-1254	hsa-miR-1265	0.402322	0.139603	0.612124	3.044647
hsa-miR-1254	hsa-miR-1266	0.731104	0.568429	0.838764	7.424136
hsa-miR-1254	hsa-miR-1267	0.478231	0.230571	0.667701	3.772661
