##The total sample size is 50.
Marker1	Marker2	Correlation	Lower	Upper	t-statistic	Valid-num
3	21	0.426772	0.168427	0.630255	3.269455	50
3	22	0.583214	0.363944	0.741235	4.974190	50
3	23	0.711294	0.539820	0.826089	7.010985	50
3	24	0.683689	0.500605	0.808230	6.490691	50
3	25	0.098999	-0.184436	0.367232	0.689268	50
3	26	0.729397	0.565949	0.837677	7.387059	50
3	27	0.483355	0.236872	0.671378	3.825325	50
3	28	0.465817	0.215392	0.658755	3.647128	50
3	29	0.498091	0.255108	0.681902	3.979678	50
3	30	0.427465	0.169251	0.630766	3.275954	50
3	31	0.319849	0.045552	0.549297	2.338843	50
3	32	0.431006	0.173464	0.633372	3.309250	50
3	33	0.612700	0.403094	0.761228	5.371165	50
3	34	0.141441	-0.142523	0.403892	0.989885	50
3	35	0.531110	0.296606	0.705208	4.342766	50
3	36	0.789891	0.655707	0.875704	8.923833	50
3	37	0.360927	0.091797	0.580918	2.681312	50
3	38	0.608622	0.397633	0.758479	5.314259	50
3	39	0.386370	0.121034	0.600175	2.902223	50
3	40	0.736895	0.576867	0.842447	7.552221	50
3	41	0.572444	0.349835	0.733862	4.836927	50
3	42	0.193935	-0.089234	0.448098	1.369626	50
3	43	0.483523	0.237079	0.671499	3.827062	50
3	44	0.593790	0.377897	0.748438	5.112841	50
3	45	0.552853	0.324425	0.720352	4.596632	50
3	46	0.355148	0.085220	0.576509	2.632126	50
3	47	0.802689	0.675195	0.883615	9.324626	50
3	48	0.530109	0.295335	0.704506	4.331376	50
3	49	0.897555	0.825424	0.940849	14.103901	50
3	50	0.231304	-0.050286	0.478828	1.647193	50
3	51	0.601572	0.388228	0.753715	5.217469	50
3	52	-0.155628	-0.415962	0.128281	-1.091524	50
3	53	0.224784	-0.057144	0.473510	1.598254	50
3	54	0.377972	0.111333	0.593846	2.828495	50
3	55	0.614460	0.405455	0.762412	5.395922	50
3	56	0.678517	0.493340	0.804858	6.399402	50
3	57	0.629251	0.425410	0.772327	5.609317	50
3	58	0.572286	0.349629	0.733754	4.834945	50
3	59	0.590947	0.374136	0.746505	5.075175	50
3	60	0.413746	0.153016	0.620623	3.148661	50
3	61	0.322441	0.048436	0.551312	2.359987	50
3	62	0.119789	-0.164033	0.385295	0.835945	50
3	63	0.520309	0.282933	0.697625	4.221192	50
3	64	0.071934	-0.210636	0.343411	0.499668	50
3	65	0.806270	0.680680	0.885820	9.443022	50
3	66	0.710800	0.539112	0.825771	7.001143	50
3	67	0.350956	0.080464	0.573303	2.596662	50
3	68	0.719932	0.552247	0.831630	7.186618	50
3	69	-0.031636	-0.307282	0.248909	-0.219289	50
3	70	-0.127921	-0.392305	0.155986	-0.893604	50
3	71	0.047333	-0.234104	0.321451	0.328302	50
3	72	0.243352	-0.037544	0.488607	1.738246	50
3	73	0.142146	-0.141818	0.404494	0.994921	50
3	74	0.747927	0.593037	0.849437	7.806468	50
3	75	0.198533	-0.084489	0.451912	1.403410	50
3	76	0.466257	0.215928	0.659073	3.651528	50
3	77	0.627125	0.422530	0.770907	5.578053	50
3	78	0.432229	0.174922	0.634271	3.320792	50
3	79	0.672009	0.484236	0.800604	6.287035	50
3	80	0.565166	0.340357	0.728858	4.746300	50
3	81	0.642283	0.443159	0.781006	5.805682	50
3	82	0.459060	0.207181	0.653861	3.579962	50
3	83	-0.000006	-0.278358	0.278347	-0.000042	50
3	84	0.489992	0.245063	0.676127	3.894293	50
3	85	0.537918	0.305275	0.709967	4.420903	50
3	86	0.263065	-0.016496	0.504477	1.889104	50
3	87	0.227584	-0.054202	0.475796	1.619241	50
3	88	0.272531	-0.006299	0.512040	1.962435	50
3	89	0.784568	0.647654	0.872400	8.766563	50
3	90	0.464511	0.213803	0.657810	3.634084	50
3	91	0.476827	0.228848	0.666692	3.758319	50
3	92	-0.032453	-0.308023	0.248141	-0.224961	50
3	93	0.477448	0.229611	0.667139	3.764664	50
3	94	0.759492	0.610124	0.856727	8.088827	50
3	95	0.683241	0.499975	0.807938	6.482718	50
3	96	0.391349	0.126810	0.603915	2.946340	50
3	97	0.374869	0.107761	0.591501	2.801458	50
3	98	0.144378	-0.139584	0.406398	1.010870	50
3	99	-0.033616	-0.309076	0.247048	-0.233028	50
4	5	0.256598	-0.023428	0.499289	1.839347	50
4	6	0.595659	0.380374	0.749708	5.137772	50
4	7	0.526573	0.290852	0.702028	4.291353	50
4	8	-0.338989	-0.564113	-0.066954	-2.496397	50
4	9	-0.460908	-0.655202	-0.209424	-3.598259	50
4	10	-0.071973	-0.343445	0.210598	-0.499941	50
4	11	0.467845	0.217864	0.660220	3.667443	50
4	12	0.074286	-0.208376	0.345494	0.516091	50
4	13	-0.364587	-0.583703	-0.095974	-2.712646	50
4	14	-0.250433	-0.494327	0.030012	-1.792159	50
4	15	-0.308325	-0.540307	-0.032786	-2.245536	50
4	16	-0.204269	-0.456657	0.078550	-1.445701	50
4	17	-0.383687	-0.598156	-0.117929	-2.878578	50
4	18	-0.359931	-0.580159	-0.090662	-2.672811	50
4	19	-0.330613	-0.557647	-0.057558	-2.427037	50
4	20	-0.379644	-0.595109	-0.113261	-2.843110	50
4	21	0.363911	0.095202	0.583189	2.706847	50
4	22	-0.330532	-0.557584	-0.057466	-2.426364	50
4	23	-0.220975	-0.470394	0.061138	-1.569766	50
4	24	-0.287467	-0.523899	-0.009907	-2.079401	50
4	25	0.807423	0.682449	0.886529	9.481758	50
4	26	-0.352380	-0.574392	-0.082078	-2.608686	50
4	27	0.407910	0.146151	0.616287	3.095304	50
4	28	-0.338688	-0.563881	-0.066616	-2.493895	50
4	29	0.067866	-0.214540	0.339799	0.471274	50
4	30	0.487444	0.241915	0.674306	3.867715	50
4	31	0.560450	0.334240	0.725606	4.688447	50
4	32	0.437903	0.181698	0.638436	3.374643	50
4	33	-0.483567	-0.671530	-0.237134	-3.827518	50
4	34	-0.493530	-0.678653	-0.249445	-3.931429	50
4	35	-0.368484	-0.586663	-0.100432	-2.746167	50
4	36	-0.277581	-0.516060	0.000837	-2.001801	50
4	37	0.059167	-0.222856	0.332051	0.410638	50
4	38	-0.313988	-0.544731	-0.039048	-2.291248	50
4	39	-0.462982	-0.656704	-0.211943	-3.618855	50
4	40	0.092548	-0.190717	0.361586	0.643957	50
4	41	-0.324208	-0.552684	-0.050404	-2.374429	50
4	42	-0.348974	-0.571785	-0.078220	-2.579960	50
4	43	-0.448890	-0.646467	-0.194889	-3.480356	50
4	44	-0.333695	-0.560029	-0.061009	-2.452481	50
4	45	-0.497922	-0.681781	-0.254898	-3.977880	50
4	46	-0.484248	-0.672018	-0.237973	-3.834558	50
4	47	-0.276203	-0.514964	0.002328	-1.991046	50
4	48	-0.012751	-0.290074	0.266547	-0.088351	50
4	49	-0.253480	-0.496781	0.026761	-1.815449	50
4	50	-0.009326	-0.286933	0.269727	-0.064613	50
4	51	-0.236352	-0.482933	0.044958	-1.685244	50
4	52	-0.150034	-0.411213	0.133911	-1.051365	50
4	53	-0.352413	-0.574418	-0.082116	-2.608973	50
4	54	0.330871	0.057846	0.557847	2.429165	50
4	55	-0.480347	-0.669221	-0.233171	-3.794351	50
4	56	-0.265917	-0.506760	0.013430	-1.911133	50
4	57	-0.253521	-0.496814	0.026717	-1.815768	50
4	58	0.153065	-0.130863	0.413788	1.073113	50
4	59	-0.099115	-0.367333	0.184323	-0.690085	50
4	60	-0.165629	-0.424415	0.118172	-1.163582	50
4	61	0.618462	0.410834	0.765102	5.452719	50
4	62	-0.112255	-0.378772	0.171455	-0.782671	50
4	63	0.125182	-0.158700	0.389947	0.874165	50
4	64	0.238339	-0.042856	0.484546	1.700262	50
4	65	-0.229972	-0.477743	0.051689	-1.637177	50
4	66	-0.282324	-0.519825	-0.004310	-2.038941	50
4	67	0.144186	-0.139776	0.406235	1.009500	50
4	68	0.283392	0.005471	0.520673	2.047333	50
4	69	0.034316	-0.246390	0.309710	0.237886	50
4	70	0.823659	0.707518	0.896478	10.062833	50
4	71	0.295104	0.018251	0.529927	2.139841	50
4	72	0.099572	-0.183877	0.367732	0.693300	50
4	73	0.411992	0.150950	0.619321	3.132575	50
4	74	-0.405744	-0.614675	-0.143611	-3.075621	50
4	75	-0.327182	-0.554990	-0.053722	-2.398810	50
4	76	-0.125816	-0.390493	0.158072	-0.878662	50
4	77	-0.364861	-0.583912	-0.096288	-2.715002	50
4	78	-0.397710	-0.608680	-0.134216	-3.003145	50
4	79	-0.307863	-0.539945	-0.032277	-2.241824	50
4	80	-0.073337	-0.344654	0.209288	-0.509466	50
4	81	-0.350990	-0.573329	-0.080502	-2.596948	50
4	82	-0.316567	-0.546742	-0.041907	-2.312153	50
4	83	0.030644	-0.249840	0.306383	0.212405	50
4	84	-0.121526	-0.386795	0.162317	-0.848246	50
4	85	-0.213134	-0.463962	0.069331	-1.511365	50
4	86	0.647291	0.450021	0.784327	5.883381	50
4	87	0.086885	-0.196213	0.356613	0.604239	50
4	88	0.581562	0.361773	0.740107	4.952885	50
4	89	-0.359905	-0.580139	-0.090632	-2.672590	50
4	90	-0.293456	-0.528628	-0.016447	-2.126757	50
4	91	-0.132341	-0.396103	0.151596	-0.925025	50
4	92	0.316497	0.041830	0.546688	2.311586	50
4	93	-0.306224	-0.538662	-0.030469	-2.228647	50
4	94	-0.329149	-0.556514	-0.055919	-2.414976	50
4	95	0.019717	-0.260062	0.296443	0.136633	50
4	96	0.020847	-0.259008	0.297474	0.144466	50
4	97	-0.171012	-0.428946	0.112706	-1.202519	50
4	98	0.724573	0.558954	0.834598	7.283810	50
4	99	-0.294025	-0.529076	-0.017069	-2.131270	50
5	6	0.363099	0.094275	0.582572	2.699893	50
5	7	0.126631	-0.157265	0.391195	0.884445	50
5	8	0.053141	-0.228593	0.326662	0.368695	50
5	9	0.020516	-0.259317	0.297172	0.142172	50
5	10	0.216727	-0.065582	0.466912	1.538086	50
5	11	-0.034527	-0.309901	0.246192	-0.239351	50
5	12	0.237164	-0.044100	0.483592	1.691377	50
5	13	-0.040399	-0.315207	0.240660	-0.280119	50
5	14	0.342870	0.071325	0.567099	2.528760	50
5	15	0.061513	-0.220617	0.334144	0.426984	50
5	16	0.146597	-0.137361	0.408289	1.026743	50
5	17	-0.257506	-0.500018	0.022456	-1.846317	50
5	18	-0.008225	-0.285923	0.270748	-0.056984	50
5	19	-0.000849	-0.279136	0.277569	-0.005884	50
5	20	0.407602	0.145791	0.616058	3.092505	50
5	21	0.172737	-0.110951	0.430395	1.215018	50
5	22	-0.032951	-0.308475	0.247673	-0.228418	50
5	23	0.315251	0.040447	0.545716	2.301476	50
5	24	0.047148	-0.234279	0.321284	0.327017	50
5	25	0.245797	-0.034947	0.490584	1.756827	50
5	26	0.138270	-0.145689	0.401182	0.967256	50
5	27	0.391797	0.127331	0.604251	2.950322	50
5	28	-0.095580	-0.364242	0.187768	-0.665246	50
5	29	0.076802	-0.205954	0.347721	0.533673	50
5	30	0.222180	-0.059875	0.471380	1.578769	50
5	31	0.266485	-0.012819	0.507214	1.915526	50
5	32	0.370006	0.102177	0.587818	2.759309	50
