Marker1	Marker2	Correlation	Lower	Upper	t-statistic
LINC00365	LINC00458	0.384970	0.119413	0.599122	2.889876
LINC00365	LINC00459	0.519616	0.282059	0.697137	4.213488
LINC00366	LINC00368	0.162121	-0.121725	0.421454	1.138263
LINC00366	LINC00370	-0.281070	-0.518831	-0.002948	-2.029108
LINC00366	LINC00374	-0.559272	-0.724793	-0.332715	-4.674094
LINC00366	LINC00375	0.332261	0.059402	0.558921	2.440629
LINC00366	LINC00376	-0.163353	-0.422495	0.120478	-1.147152
LINC00366	LINC00377	-0.228486	-0.476532	0.053253	-1.626013
LINC00366	LINC00379	-0.218263	-0.468172	0.063976	-1.549530
LINC00366	LINC00380	-0.475785	-0.665942	-0.227570	-3.747698
LINC00366	LINC00381	-0.245054	-0.489984	0.035736	-1.751177
LINC00366	LINC00382	0.217303	-0.064980	0.467385	1.542372
LINC00366	LINC00383	0.058612	-0.223385	0.331555	0.406773
LINC00366	LINC00384	-0.069727	-0.341453	0.212755	-0.484263
LINC00366	LINC00385	-0.202843	-0.455478	0.080028	-1.435172
LINC00366	LINC00388	0.157030	-0.126868	0.417149	1.101605
LINC00366	LINC00390	-0.332693	-0.559255	-0.059886	-2.444198
LINC00366	LINC00391	-0.395313	-0.606886	-0.131422	-2.981678
LINC00366	LINC00392	0.434979	0.178203	0.636291	3.346830
LINC00366	LINC00393	0.101758	-0.181743	0.369640	0.708676
LINC00366	LINC00397	-0.511909	-0.691701	-0.272367	-4.128578
LINC00366	LINC00398	0.047829	-0.233634	0.321896	0.331752
LINC00366	LINC00399	-0.305504	-0.538098	-0.029674	-2.222863
LINC00366	LINC00400	0.097726	-0.185677	0.366119	0.680323
LINC00366	LINC00402	0.247755	-0.032864	0.492166	1.771734
LINC00366	LINC00404	-0.357745	-0.578492	-0.088172	-2.654185
LINC00366	LINC00408	0.123463	-0.160402	0.388466	0.861974
LINC00366	LINC00411	0.305753	0.029949	0.538293	2.224865
LINC00366	LINC00412	-0.108721	-0.375703	0.174926	-0.757731
LINC00366	LINC00421	-0.369198	-0.587205	-0.101251	-2.752331
LINC00366	LINC00423	-0.414570	-0.621234	-0.153987	-3.156229
LINC00366	LINC00424	-0.698953	-0.818133	-0.522197	-6.771126
LINC00366	LINC00426	0.422973	0.163920	0.627452	3.233981
LINC00366	LINC00430	0.224645	-0.057290	0.473396	1.597207
LINC00366	LINC00431	-0.063367	-0.335797	0.218845	-0.439907
LINC00366	LINC00433	-0.080868	-0.351313	0.202032	-0.562113
LINC00366	LINC00437	0.091963	-0.191286	0.361073	0.639853
LINC00366	LINC00440	-0.225952	-0.474464	0.055917	-1.607001
LINC00366	LINC00442	-0.109729	-0.376580	0.173936	-0.764844
LINC00366	LINC00443	0.229303	-0.052394	0.477197	1.632144
LINC00366	LINC00445	-0.258146	-0.500532	0.021771	-1.851233
LINC00366	LINC00446	-0.149138	-0.410451	0.134811	-1.044944
LINC00366	LINC00448	-0.245006	-0.489945	0.035787	-1.750812
LINC00366	LINC00449	-0.008836	-0.286484	0.270181	-0.061220
LINC00366	LINC00454	-0.153048	-0.413774	0.130880	-1.072990
LINC00366	LINC00456	-0.245726	-0.490527	0.035022	-1.756289
LINC00366	LINC00457	-0.346676	-0.570022	-0.075620	-2.560637
LINC00366	LINC00458	-0.315021	-0.545537	-0.040193	-2.299616
LINC00366	LINC00459	0.723012	0.556696	0.833601	7.250891
LINC00368	LINC00370	0.328788	0.055516	0.556234	2.412005
LINC00368	LINC00374	0.508584	0.268199	0.689348	4.092357
LINC00368	LINC00375	0.481777	0.234929	0.670247	3.809049
LINC00368	LINC00376	0.528717	0.293569	0.703531	4.315581
LINC00368	LINC00377	0.473325	0.224559	0.664172	3.722715
LINC00368	LINC00379	0.488127	0.242758	0.674794	3.874827
LINC00368	LINC00380	0.500996	0.258724	0.683967	4.010639
LINC00368	LINC00381	0.053637	-0.228121	0.327106	0.372147
LINC00368	LINC00382	0.149247	-0.134701	0.410544	1.045728
LINC00368	LINC00383	0.240006	-0.041092	0.485897	1.712873
LINC00368	LINC00384	0.297959	0.021380	0.532174	2.162548
LINC00368	LINC00385	0.671837	0.483995	0.800491	6.284090
LINC00368	LINC00388	0.542953	0.311710	0.713476	4.479466
LINC00368	LINC00390	0.445666	0.191009	0.644115	3.449139
LINC00368	LINC00391	0.021465	-0.258432	0.298036	0.148745
LINC00368	LINC00392	0.004658	-0.274050	0.282644	0.032271
LINC00368	LINC00393	0.046435	-0.234955	0.320643	0.322056
LINC00368	LINC00397	0.032413	-0.248179	0.307987	0.224682
LINC00368	LINC00398	0.441921	0.186511	0.641378	3.413080
LINC00368	LINC00399	0.103102	-0.180428	0.370813	0.718140
LINC00368	LINC00400	0.700089	0.523812	0.818867	6.792688
LINC00368	LINC00402	0.720227	0.552672	0.831819	7.192730
LINC00368	LINC00404	0.507671	0.267057	0.688702	4.082463
LINC00368	LINC00408	0.904250	0.836426	0.944797	14.671585
LINC00368	LINC00411	0.710060	0.538052	0.825295	6.986439
LINC00368	LINC00412	0.641008	0.441416	0.780160	5.786111
LINC00368	LINC00421	0.432759	0.175554	0.634661	3.325806
LINC00368	LINC00423	0.580216	0.360006	0.739187	4.935592
LINC00368	LINC00424	0.366915	0.098636	0.585472	2.732650
LINC00368	LINC00426	0.080528	-0.202360	0.351013	0.559734
LINC00368	LINC00430	0.259352	-0.020479	0.501500	1.860502
LINC00368	LINC00431	0.386477	0.121158	0.600256	2.903172
LINC00368	LINC00433	0.302953	0.026866	0.536098	2.202423
LINC00368	LINC00437	0.446253	0.191715	0.644543	3.454810
LINC00368	LINC00440	0.363139	0.094320	0.582602	2.700229
LINC00368	LINC00442	0.658103	0.464916	0.791471	6.055658
LINC00368	LINC00443	0.789964	0.655818	0.875749	8.926040
LINC00368	LINC00445	0.700377	0.524222	0.819054	6.798174
LINC00368	LINC00446	0.284335	0.006497	0.521420	2.054743
LINC00368	LINC00448	0.642929	0.444043	0.781435	5.815636
LINC00368	LINC00449	0.513085	0.273842	0.692531	4.141446
LINC00368	LINC00454	0.541382	0.309699	0.712382	4.461113
LINC00368	LINC00456	0.156495	-0.127408	0.416696	1.097752
LINC00368	LINC00457	0.284473	0.006646	0.521529	2.055822
LINC00368	LINC00458	0.130372	-0.153553	0.394412	0.911020
LINC00368	LINC00459	0.515486	0.276859	0.694226	4.167816
LINC00370	LINC00374	0.388869	0.123931	0.602054	2.924327
LINC00370	LINC00375	0.250036	-0.030435	0.494007	1.789129
LINC00370	LINC00376	0.637197	0.436214	0.777626	5.728078
LINC00370	LINC00377	0.828283	0.714711	0.899298	10.241687
LINC00370	LINC00379	0.809047	0.684944	0.887528	9.536879
LINC00370	LINC00380	0.786093	0.649959	0.873348	8.811107
LINC00370	LINC00381	0.732917	0.571068	0.839918	7.463863
LINC00370	LINC00382	-0.046244	-0.320471	0.235136	-0.320728
LINC00370	LINC00383	0.731062	0.568368	0.838737	7.423222
LINC00370	LINC00384	0.732917	0.571068	0.839918	7.463863
LINC00370	LINC00385	0.762113	0.614015	0.858373	8.155255
LINC00370	LINC00388	0.442977	0.187778	0.642150	3.423228
LINC00370	LINC00390	0.828283	0.714711	0.899298	10.241687
LINC00370	LINC00391	0.613157	0.403707	0.761536	5.377581
LINC00370	LINC00392	-0.122209	-0.387384	0.161642	-0.853082
LINC00370	LINC00393	0.546122	0.315772	0.715681	4.516680
LINC00370	LINC00397	0.645330	0.447331	0.783028	5.852803
LINC00370	LINC00398	0.707371	0.534202	0.823565	6.933382
LINC00370	LINC00399	0.722724	0.556279	0.833416	7.244840
LINC00370	LINC00400	0.528512	0.293309	0.703387	4.313262
LINC00370	LINC00402	0.354255	0.084205	0.575826	2.624554
LINC00370	LINC00404	0.616726	0.408499	0.763935	5.427995
LINC00370	LINC00408	0.403313	0.140763	0.612864	3.053604
LINC00370	LINC00411	0.080720	-0.202175	0.351182	0.561077
LINC00370	LINC00412	0.835198	0.725512	0.903504	10.521739
LINC00370	LINC00421	0.889817	0.812775	0.936271	13.509984
LINC00370	LINC00423	0.477647	0.229855	0.667282	3.766694
LINC00370	LINC00424	0.497431	0.254287	0.681432	3.972667
LINC00370	LINC00426	-0.052581	-0.326160	0.229125	-0.364797
LINC00370	LINC00430	0.205090	-0.077698	0.457335	1.451765
LINC00370	LINC00431	0.577267	0.356140	0.737168	4.897915
LINC00370	LINC00433	0.689700	0.509080	0.812138	6.599104
LINC00370	LINC00437	0.338015	0.065859	0.563363	2.488299
LINC00370	LINC00440	0.751729	0.598639	0.851838	7.897418
LINC00370	LINC00442	0.752029	0.599082	0.852027	7.904673
LINC00370	LINC00443	0.313421	0.038421	0.544289	2.286662
LINC00370	LINC00445	0.484958	0.238847	0.672526	3.841899
LINC00370	LINC00446	0.798934	0.669459	0.881299	9.203530
LINC00370	LINC00448	0.497335	0.254168	0.681363	3.971648
LINC00370	LINC00449	0.609796	0.399203	0.759271	5.330573
LINC00370	LINC00454	0.687508	0.505985	0.810714	6.559268
LINC00370	LINC00456	0.751068	0.597665	0.851421	7.881494
LINC00370	LINC00457	0.535043	0.301609	0.707959	4.387756
LINC00370	LINC00458	0.844034	0.739393	0.908860	10.903864
LINC00370	LINC00459	-0.055078	-0.328396	0.226751	-0.382172
LINC00374	LINC00375	0.172681	-0.111007	0.430349	1.214617
LINC00374	LINC00376	0.517588	0.279505	0.695709	4.191015
LINC00374	LINC00377	0.553723	0.325547	0.720955	4.607060
LINC00374	LINC00379	0.540818	0.308979	0.711989	4.454551
LINC00374	LINC00380	0.678160	0.492839	0.804625	6.393165
LINC00374	LINC00381	0.266369	-0.012943	0.507121	1.914631
LINC00374	LINC00382	0.041082	-0.240015	0.315823	0.284868
LINC00374	LINC00383	0.183634	-0.099821	0.439521	1.294265
LINC00374	LINC00384	0.281591	0.003514	0.519245	2.033197
LINC00374	LINC00385	0.667675	0.478195	0.797764	6.213676
LINC00374	LINC00388	0.321880	0.047812	0.550877	2.355407
LINC00374	LINC00390	0.514634	0.275788	0.693625	4.158443
LINC00374	LINC00391	0.487647	0.242165	0.674451	3.869825
LINC00374	LINC00392	-0.209513	-0.460982	0.073103	-1.484494
LINC00374	LINC00393	-0.163365	-0.422505	0.120465	-1.147240
LINC00374	LINC00397	0.445725	0.191079	0.644158	3.449706
LINC00374	LINC00398	0.223055	-0.058959	0.472096	1.585308
LINC00374	LINC00399	0.263596	-0.015925	0.504903	1.893206
LINC00374	LINC00400	0.504610	0.263231	0.686533	4.049403
LINC00374	LINC00402	0.184191	-0.099250	0.439985	1.298326
LINC00374	LINC00404	0.542739	0.311436	0.713327	4.476963
LINC00374	LINC00408	0.561454	0.335541	0.726299	4.700702
LINC00374	LINC00411	0.301424	0.025184	0.534897	2.190191
LINC00374	LINC00412	0.535619	0.302343	0.708361	4.394381
LINC00374	LINC00421	0.508596	0.268214	0.689357	4.092489
LINC00374	LINC00423	0.813897	0.692410	0.890505	9.705259
LINC00374	LINC00424	0.865087	0.772831	0.921535	11.948229
LINC00374	LINC00426	-0.194002	-0.448154	0.089165	-1.370118
LINC00374	LINC00430	0.132344	-0.151593	0.396105	0.925044
LINC00374	LINC00431	0.449876	0.196077	0.647186	3.489941
LINC00374	LINC00433	0.206968	-0.075749	0.458884	1.465649
LINC00374	LINC00437	0.217153	-0.065136	0.467262	1.541260
LINC00374	LINC00440	0.447763	0.193532	0.645645	3.469427
LINC00374	LINC00442	0.595933	0.380736	0.749893	5.141427
LINC00374	LINC00443	0.487407	0.241869	0.674279	3.867326
LINC00374	LINC00445	0.650836	0.454892	0.786673	5.939159
LINC00374	LINC00446	0.310515	0.035205	0.542019	2.263180
LINC00374	LINC00448	0.508151	0.267658	0.689042	4.087668
LINC00374	LINC00449	0.498019	0.255019	0.681850	3.978913
LINC00374	LINC00454	0.595467	0.380119	0.749577	5.135198
LINC00374	LINC00456	0.294893	0.018020	0.529761	2.138162
LINC00374	LINC00457	0.455484	0.202850	0.651266	3.544743
LINC00374	LINC00458	0.267665	-0.011547	0.508158	1.924668
LINC00374	LINC00459	-0.139739	-0.402438	0.144223	-0.977735
LINC00375	LINC00376	0.415050	0.154553	0.621590	3.160645
LINC00375	LINC00377	0.392173	0.127768	0.604533	2.953667
LINC00375	LINC00379	0.516315	0.277902	0.694811	4.176950
LINC00375	LINC00380	0.230354	-0.051287	0.478054	1.640043
LINC00375	LINC00381	0.242161	-0.038808	0.487643	1.729208
LINC00375	LINC00382	-0.267233	-0.507812	0.012013	-1.921322
LINC00375	LINC00383	0.162981	-0.120854	0.422181	1.144469
LINC00375	LINC00384	0.303145	0.027078	0.536249	2.203961
LINC00375	LINC00385	0.376903	0.110101	0.593039	2.819164
LINC00375	LINC00388	0.067851	-0.214554	0.339786	0.471172
LINC00375	LINC00390	0.099640	-0.183811	0.367792	0.693778
LINC00375	LINC00391	-0.013013	-0.290314	0.266304	-0.090166
LINC00375	LINC00392	0.630444	0.427029	0.773124	5.626966
LINC00375	LINC00393	-0.250612	-0.494471	0.029821	-1.793528
LINC00375	LINC00397	-0.257047	-0.499650	0.022948	-1.842792
LINC00375	LINC00398	0.120768	-0.163066	0.386140	0.842877
LINC00375	LINC00399	0.007683	-0.271249	0.285426	0.053234
LINC00375	LINC00400	0.715743	0.546212	0.828946	7.100625
LINC00375	LINC00402	0.345899	0.074743	0.569426	2.554119
LINC00375	LINC00404	0.197076	-0.085994	0.450704	1.392693
LINC00375	LINC00408	0.434430	0.177547	0.635888	3.341622
LINC00375	LINC00411	0.765090	0.618444	0.860241	8.231880
LINC00375	LINC00412	0.450180	0.196444	0.647407	3.492896
LINC00375	LINC00421	0.182910	-0.100563	0.438915	1.288980
LINC00375	LINC00423	0.264154	-0.015326	0.505349	1.897509
LINC00375	LINC00424	0.120192	-0.163635	0.385643	0.838796
LINC00375	LINC00426	0.393613	0.129443	0.605613	2.966502
LINC00375	LINC00430	0.739160	0.580177	0.843885	7.603293
LINC00375	LINC00431	0.202027	-0.080874	0.454803	1.429150
LINC00375	LINC00433	0.098487	-0.184935	0.366785	0.685674
LINC00375	LINC00437	0.029100	-0.251288	0.304982	0.201698
LINC00375	LINC00440	0.243997	-0.036859	0.489130	1.743148
LINC00375	LINC00442	0.424250	0.165433	0.628394	3.245877
LINC00375	LINC00443	0.326963	0.053477	0.554821	2.397011
LINC00375	LINC00445	0.202742	-0.080133	0.455395	1.434427
LINC00375	LINC00446	0.065213	-0.217080	0.337440	0.452774
LINC00375	LINC00448	0.254550	-0.025618	0.497642	1.823644
LINC00375	LINC00449	0.602881	0.389971	0.754601	5.235298
LINC00375	LINC00454	0.414464	0.153862	0.621155	3.155254
LINC00375	LINC00456	0.515966	0.277463	0.694565	4.173107
LINC00375	LINC00457	0.551610	0.322824	0.719490	4.581770
LINC00375	LINC00458	0.083409	-0.199577	0.353553	0.579898
LINC00375	LINC00459	0.669052	0.480111	0.798667	6.236850
LINC00376	LINC00377	0.604255	0.391802	0.755530	5.254074
LINC00376	LINC00379	0.569405	0.345871	0.731775	4.798877
LINC00376	LINC00380	0.678104	0.492761	0.804589	6.392191
LINC00376	LINC00381	0.355695	0.085842	0.576927	2.636769
LINC00376	LINC00382	0.003842	-0.274805	0.281893	0.026617
LINC00376	LINC00383	0.455063	0.202340	0.650960	3.540608
LINC00376	LINC00384	0.414810	0.154270	0.621412	3.158436
LINC00376	LINC00385	0.559931	0.333568	0.725248	4.682113
LINC00376	LINC00388	0.437956	0.181762	0.638475	3.375152
LINC00376	LINC00390	0.708509	0.535831	0.824298	6.955770
LINC00376	LINC00391	0.273723	-0.005012	0.512990	1.971708
LINC00376	LINC00392	-0.128506	-0.392807	0.155406	-0.897756
LINC00376	LINC00393	0.294804	0.017922	0.529691	2.137456
LINC00376	LINC00397	0.296053	0.019290	0.530674	2.147376
LINC00376	LINC00398	0.564349	0.339295	0.728295	4.736221
LINC00376	LINC00399	0.617082	0.408978	0.764175	5.433062
LINC00376	LINC00400	0.444450	0.189547	0.643226	3.437403
LINC00376	LINC00402	0.304999	0.029119	0.537702	2.218818
LINC00376	LINC00404	0.830864	0.718736	0.900870	10.344388
LINC00376	LINC00408	0.468450	0.218602	0.660657	3.673517
LINC00376	LINC00411	0.453323	0.200237	0.649695	3.523563
LINC00376	LINC00412	0.670765	0.482499	0.799789	6.265846
LINC00376	LINC00421	0.669412	0.480613	0.798903	6.242935
LINC00376	LINC00423	0.377065	0.110288	0.593161	2.820578
LINC00376	LINC00424	0.612610	0.402974	0.761167	5.369902
LINC00376	LINC00426	-0.359441	-0.579785	-0.090103	-2.668631
LINC00376	LINC00430	0.137630	-0.146329	0.400634	0.962687
LINC00376	LINC00431	0.235101	-0.046281	0.481916	1.675796
LINC00376	LINC00433	0.545620	0.315128	0.715332	4.510767
LINC00376	LINC00437	0.533340	0.299441	0.706768	4.368225
LINC00376	LINC00440	0.444124	0.189156	0.642989	3.434266
LINC00376	LINC00442	0.626585	0.421799	0.770545	5.570138
LINC00376	LINC00443	0.351325	0.080883	0.573586	2.599781
LINC00376	LINC00445	0.626240	0.421332	0.770314	5.565090
LINC00376	LINC00446	0.554075	0.326001	0.721198	4.611286
LINC00376	LINC00448	0.754802	0.603178	0.853776	7.972258
LINC00376	LINC00449	0.470035	0.220536	0.661800	3.689461
LINC00376	LINC00454	0.486998	0.241364	0.673987	3.863073
LINC00376	LINC00456	0.515511	0.276890	0.694244	4.168089
LINC00376	LINC00457	0.511730	0.272141	0.691574	4.126614
LINC00376	LINC00458	0.401604	0.138763	0.611589	3.038166
LINC00376	LINC00459	0.272042	-0.006828	0.511651	1.958630
LINC00377	LINC00379	0.801844	0.673904	0.883094	9.297117
LINC00377	LINC00380	0.847799	0.745337	0.911136	11.075880
LINC00377	LINC00381	0.781321	0.642756	0.870381	8.673108
LINC00377	LINC00382	-0.034911	-0.310249	0.245831	-0.242017
LINC00377	LINC00383	0.621768	0.415290	0.767320	5.500157
LINC00377	LINC00384	0.605762	0.393813	0.756549	5.274765
LINC00377	LINC00385	0.877839	0.793338	0.929154	12.698147
LINC00377	LINC00388	0.432413	0.175141	0.634406	3.322530
LINC00377	LINC00390	0.688355	0.507182	0.811265	6.574633
LINC00377	LINC00391	0.569076	0.345442	0.731548	4.794774
LINC00377	LINC00392	0.072461	-0.210130	0.343878	0.503348
LINC00377	LINC00393	0.384586	0.118969	0.598833	2.886491
LINC00377	LINC00397	0.485234	0.239188	0.672724	3.844763
LINC00377	LINC00398	0.548811	0.319225	0.717549	4.548472
LINC00377	LINC00399	0.567662	0.343602	0.730576	4.777194
LINC00377	LINC00400	0.685251	0.502803	0.809246	6.518614
LINC00377	LINC00402	0.455292	0.202617	0.651126	3.542857
LINC00377	LINC00404	0.554635	0.326724	0.721586	4.618020
LINC00377	LINC00408	0.551789	0.323055	0.719614	4.583906
LINC00377	LINC00411	0.253205	-0.027054	0.496560	1.813350
LINC00377	LINC00412	0.847587	0.745001	0.911007	11.066022
LINC00377	LINC00421	0.740666	0.582381	0.844841	7.637577
LINC00377	LINC00423	0.690180	0.509759	0.812450	6.607875
LINC00377	LINC00424	0.513758	0.274687	0.693006	4.148817
LINC00377	LINC00426	0.126050	-0.157840	0.390695	0.880325
LINC00377	LINC00430	0.386218	0.120859	0.600062	2.900888
LINC00377	LINC00431	0.683202	0.499920	0.807913	6.482022
LINC00377	LINC00433	0.677695	0.492188	0.804322	6.385060
LINC00377	LINC00437	0.394967	0.131019	0.606627	2.978589
LINC00377	LINC00440	0.871494	0.783111	0.925369	12.312038
LINC00377	LINC00442	0.856711	0.759466	0.916506	11.507361
LINC00377	LINC00443	0.545258	0.314663	0.715080	4.506504
LINC00377	LINC00445	0.681889	0.498074	0.807058	6.458720
LINC00377	LINC00446	0.643152	0.444348	0.781583	5.819074
LINC00377	LINC00448	0.440576	0.184899	0.640394	3.400189
LINC00377	LINC00449	0.705834	0.532005	0.822575	6.903335
LINC00377	LINC00454	0.877956	0.793527	0.929224	12.705537
LINC00377	LINC00456	0.646579	0.449043	0.783855	5.872247
LINC00377	LINC00457	0.515306	0.276633	0.694100	4.165838
LINC00377	LINC00458	0.792941	0.660336	0.877594	9.016369
LINC00377	LINC00459	0.102041	-0.181466	0.369887	0.710669
LINC00379	LINC00380	0.744622	0.588179	0.847347	7.728826
LINC00379	LINC00381	0.598622	0.384305	0.751717	5.177539
LINC00379	LINC00382	-0.213456	-0.464226	0.068996	-1.513752
LINC00379	LINC00383	0.611554	0.401558	0.760456	5.355100
LINC00379	LINC00384	0.828255	0.714667	0.899281	10.240579
LINC00379	LINC00385	0.810007	0.686421	0.888118	9.569762
LINC00379	LINC00388	0.399529	0.136339	0.610039	3.019482
LINC00379	LINC00390	0.727701	0.563486	0.836595	7.350479
LINC00379	LINC00391	0.466806	0.216597	0.659469	3.657026
LINC00379	LINC00392	0.038560	-0.242394	0.313547	0.267353
LINC00379	LINC00393	0.086293	-0.196787	0.356092	0.600091
LINC00379	LINC00397	0.532498	0.298370	0.706179	4.358596
LINC00379	LINC00398	0.603184	0.390374	0.754806	5.239428
LINC00379	LINC00399	0.452277	0.198974	0.648934	3.513342
LINC00379	LINC00400	0.792403	0.659519	0.877260	8.999913
LINC00379	LINC00402	0.472879	0.224013	0.663851	3.718195
LINC00379	LINC00404	0.493709	0.249667	0.678780	3.933315
LINC00379	LINC00408	0.527600	0.292152	0.702748	4.302940
LINC00379	LINC00411	0.325914	0.052307	0.554008	2.388408
LINC00379	LINC00412	0.859420	0.763781	0.918135	11.645988
LINC00379	LINC00421	0.801767	0.673786	0.883047	9.294622
LINC00379	LINC00423	0.669212	0.480334	0.798772	6.239552
LINC00379	LINC00424	0.567168	0.342960	0.730237	4.771066
LINC00379	LINC00426	0.173930	-0.109736	0.431397	1.223672
LINC00379	LINC00430	0.432327	0.175039	0.634343	3.321721
LINC00379	LINC00431	0.626216	0.421299	0.770298	5.564739
LINC00379	LINC00433	0.352758	0.082506	0.574682	2.611882
LINC00379	LINC00437	0.054312	-0.227479	0.327711	0.376843
LINC00379	LINC00440	0.634716	0.432834	0.775973	5.690666
LINC00379	LINC00442	0.842277	0.736627	0.907797	10.825569
LINC00379	LINC00443	0.430455	0.172807	0.632966	3.304050
LINC00379	LINC00445	0.422205	0.163010	0.626885	3.226830
LINC00379	LINC00446	0.633371	0.431005	0.775077	5.670520
LINC00379	LINC00448	0.470648	0.221285	0.662242	3.695640
LINC00379	LINC00449	0.845975	0.742455	0.910033	10.991807
LINC00379	LINC00454	0.706228	0.532568	0.822829	6.911022
LINC00379	LINC00456	0.827103	0.712872	0.898579	10.195405
LINC00379	LINC00457	0.770361	0.626309	0.863543	8.370691
LINC00379	LINC00458	0.626474	0.421648	0.770471	5.568512
LINC00379	LINC00459	0.062426	-0.219745	0.334959	0.433348
LINC00380	LINC00381	0.668107	0.478796	0.798047	6.220939
LINC00380	LINC00382	-0.041202	-0.315932	0.239901	-0.285702
LINC00380	LINC00383	0.475173	0.226821	0.665502	3.741473
LINC00380	LINC00384	0.498451	0.255556	0.682158	3.983507
LINC00380	LINC00385	0.859949	0.764623	0.918452	11.673444
LINC00380	LINC00388	0.399433	0.136227	0.609968	3.018619
LINC00380	LINC00390	0.761315	0.612829	0.857872	8.134927
LINC00380	LINC00391	0.483325	0.236835	0.671357	3.825013
LINC00380	LINC00392	-0.209993	-0.461377	0.072603	-1.488054
LINC00380	LINC00393	0.317174	0.042581	0.547215	2.317087
LINC00380	LINC00397	0.578213	0.357380	0.737816	4.909975
LINC00380	LINC00398	0.502293	0.260340	0.684888	4.024515
LINC00380	LINC00399	0.596009	0.380838	0.749945	5.142452
LINC00380	LINC00400	0.563725	0.338485	0.727865	4.728540
LINC00380	LINC00402	0.350565	0.080021	0.573004	2.593369
LINC00380	LINC00404	0.695279	0.516979	0.815756	6.702064
LINC00380	LINC00408	0.562655	0.337097	0.727127	4.715401
LINC00380	LINC00411	0.197892	-0.085151	0.451381	1.398696
LINC00380	LINC00412	0.817451	0.697897	0.892683	9.832424
LINC00380	LINC00421	0.803976	0.677166	0.884408	9.366858
LINC00380	LINC00423	0.741963	0.584280	0.845663	7.667290
LINC00380	LINC00424	0.707868	0.534913	0.823885	6.943147
LINC00380	LINC00426	-0.113184	-0.379578	0.170541	-0.789233
LINC00380	LINC00430	0.146318	-0.137640	0.408051	1.024750
LINC00380	LINC00431	0.538238	0.305683	0.710190	4.424602
LINC00380	LINC00433	0.629787	0.426138	0.772686	5.617241
LINC00380	LINC00437	0.384076	0.118379	0.598449	2.882002
LINC00380	LINC00440	0.799986	0.671064	0.881948	9.237143
LINC00380	LINC00442	0.772888	0.630090	0.865122	8.438710
LINC00380	LINC00443	0.437465	0.181174	0.638115	3.370475
LINC00380	LINC00445	0.763614	0.616247	0.859316	8.193737
LINC00380	LINC00446	0.610032	0.399519	0.759430	5.333858
LINC00380	LINC00448	0.644385	0.446037	0.782401	5.838140
LINC00380	LINC00449	0.543014	0.311788	0.713519	4.480181
LINC00380	LINC00454	0.750144	0.596302	0.850838	7.859294
LINC00380	LINC00456	0.578933	0.358324	0.738309	4.919172
LINC00380	LINC00457	0.538561	0.306095	0.710416	4.428344
LINC00380	LINC00458	0.737785	0.578167	0.843013	7.572224
LINC00380	LINC00459	-0.093111	-0.362080	0.190170	-0.647910
LINC00381	LINC00382	-0.061898	-0.334488	0.220249	-0.429668
LINC00381	LINC00383	0.591803	0.375268	0.747088	5.086489
LINC00381	LINC00384	0.432125	0.174797	0.634195	3.319808
LINC00381	LINC00385	0.613349	0.403965	0.761665	5.380280
LINC00381	LINC00388	0.143145	-0.140818	0.405347	1.002059
LINC00381	LINC00390	0.440864	0.185244	0.640605	3.402949
LINC00381	LINC00391	0.646771	0.449307	0.783983	5.875246
LINC00381	LINC00392	0.139976	-0.143987	0.402641	0.979425
LINC00381	LINC00393	0.494550	0.250710	0.679380	3.942178
LINC00381	LINC00397	0.460360	0.208758	0.654804	3.592827
LINC00381	LINC00398	0.326291	0.052727	0.554299	2.391495
LINC00381	LINC00399	0.603630	0.390969	0.755108	5.245531
LINC00381	LINC00400	0.380177	0.113875	0.595511	2.847774
LINC00381	LINC00402	0.058538	-0.223455	0.331489	0.406261
LINC00381	LINC00404	0.293164	0.016128	0.528398	2.124446
LINC00381	LINC00408	0.182617	-0.100863	0.438671	1.286847
LINC00381	LINC00411	-0.085714	-0.355583	0.197347	-0.596040
LINC00381	LINC00412	0.592317	0.375948	0.747437	5.093293
LINC00381	LINC00421	0.561454	0.335541	0.726299	4.700702
LINC00381	LINC00423	0.432413	0.175141	0.634406	3.322530
LINC00381	LINC00424	0.296519	0.019800	0.531041	2.151081
LINC00381	LINC00426	0.186170	-0.097220	0.441637	1.312778
LINC00381	LINC00430	0.309868	0.034490	0.541514	2.257966
LINC00381	LINC00431	0.540050	0.307997	0.711454	4.445615
LINC00381	LINC00433	0.658679	0.465713	0.791850	6.065021
LINC00381	LINC00437	0.214459	-0.067950	0.465050	1.521209
LINC00381	LINC00440	0.823761	0.707676	0.896540	10.066696
LINC00381	LINC00442	0.590684	0.373790	0.746327	5.071715
LINC00381	LINC00443	0.215270	-0.067103	0.465716	1.527242
LINC00381	LINC00445	0.405388	0.143193	0.614410	3.072390
LINC00381	LINC00446	0.535824	0.302604	0.708505	4.396740
LINC00381	LINC00448	0.112029	-0.171677	0.378576	0.781075
LINC00381	LINC00449	0.448739	0.194707	0.646357	3.478895
LINC00381	LINC00454	0.641456	0.442028	0.780457	5.792974
LINC00381	LINC00456	0.588475	0.370873	0.744823	5.042672
LINC00381	LINC00457	0.329708	0.056545	0.556947	2.419578
LINC00381	LINC00458	0.861993	0.767885	0.919679	11.781060
LINC00381	LINC00459	-0.108956	-0.375908	0.174695	-0.759387
LINC00382	LINC00383	0.298550	0.022028	0.532639	2.167253
