##The total sample size is 50.
Marker1	Marker2	Correlation	Lower	Upper	t-statistic	Valid-num
2	53	0.005810	-0.272984	0.283704	0.040256	50
2	54	-0.219688	-0.469340	0.062486	-1.560157	50
2	55	0.247251	-0.033400	0.491759	1.767895	50
2	56	0.133926	-0.150020	0.397461	0.936298	50
2	57	0.106267	-0.177331	0.373569	0.740428	50
2	58	-0.077071	-0.347959	0.205694	-0.535555	50
2	59	-0.025018	-0.301273	0.255111	-0.173384	50
2	60	-0.178007	-0.434815	0.105577	-1.253286	50
2	61	0.191068	-0.092187	0.445716	1.348607	50
2	62	-0.110108	-0.376909	0.173564	-0.767518	50
2	63	0.156206	-0.127698	0.416452	1.095680	50
2	64	-0.146411	-0.408130	0.137548	-1.025412	50
2	65	-0.126243	-0.390860	0.157650	-0.881688	50
2	66	-0.063337	-0.335770	0.218874	-0.439697	50
2	67	-0.047875	-0.321938	0.233590	-0.332070	50
2	68	-0.248019	-0.492379	0.032583	-1.773748	50
2	69	0.043938	-0.237317	0.318396	0.304703	50
2	70	-0.035966	-0.311203	0.244837	-0.249344	50
2	71	0.250228	-0.030230	0.494161	1.790595	50
2	72	0.277119	-0.001337	0.515693	1.998194	50
2	73	-0.208163	-0.459870	0.074506	-1.474498	50
2	74	-0.088691	-0.358201	0.194462	-0.616904	50
2	75	-0.032701	-0.308248	0.247908	-0.226681	50
2	76	-0.325618	-0.553778	-0.051977	-2.385982	50
2	77	0.118079	-0.165720	0.383817	0.823840	50
2	78	-0.114718	-0.380907	0.169032	-0.800071	50
2	79	0.104442	-0.179118	0.371980	0.727573	50
2	80	-0.142569	-0.404855	0.141395	-0.997941	50
2	81	0.162353	-0.121490	0.421650	1.139938	50
2	82	-0.042689	-0.317272	0.238497	-0.296028	50
2	83	0.031068	-0.249441	0.306768	0.215352	50
2	84	0.255126	-0.025002	0.498106	1.828060	50
2	85	0.260504	-0.019244	0.502425	1.869370	50
2	86	-0.144874	-0.406821	0.139087	-1.014418	50
2	87	0.041537	-0.239586	0.316233	0.288023	50
2	88	-0.104730	-0.372231	0.178836	-0.729602	50
2	89	0.035294	-0.245470	0.310595	0.244677	50
2	90	-0.095030	-0.363760	0.188303	-0.661380	50
2	91	-0.042593	-0.317185	0.238588	-0.295361	50
2	92	-0.128067	-0.392431	0.155841	-0.894643	50
2	93	0.029436	-0.250973	0.305287	0.204025	50
2	94	-0.059016	-0.331916	0.223000	-0.409586	50
2	95	0.175510	-0.108125	0.432723	1.235143	50
2	96	0.277695	-0.000713	0.516151	2.002696	50
2	97	0.132248	-0.151688	0.396022	0.924361	50
2	98	-0.337623	-0.563060	-0.065418	-2.485039	50
2	99	-0.393613	-0.605613	-0.129443	-2.966502	50
3	4	0.315246	0.040442	0.545713	2.301440	50
3	5	0.214406	-0.068005	0.465007	1.520814	50
3	6	-0.005426	-0.283351	0.273339	-0.037594	50
3	7	-0.200096	-0.453206	0.082872	-1.414921	50
3	8	0.106459	-0.177143	0.373736	0.741782	50
3	9	0.292965	0.015910	0.528241	2.122867	50
3	10	0.126918	-0.156981	0.391442	0.886481	50
3	11	0.142473	-0.141491	0.404773	0.997255	50
3	12	0.130276	-0.153648	0.394329	0.910338	50
3	13	0.145642	-0.138318	0.407476	1.019914	50
3	14	0.146507	-0.137451	0.408212	1.026099	50
3	15	0.034430	-0.246283	0.309813	0.238678	50
3	16	0.122500	-0.161355	0.387635	0.855145	50
3	17	-0.120672	-0.386057	0.163161	-0.842196	50
3	18	-0.217959	-0.467923	0.064294	-1.547265	50
3	19	0.474670	0.226205	0.665140	3.736360	50
3	20	0.007539	-0.271383	0.285293	0.052233	50
3	21	0.248788	-0.031765	0.493000	1.779605	50
3	22	0.149100	-0.134849	0.410419	1.044670	50
3	23	0.357503	0.087897	0.578307	2.652127	50
3	24	0.428860	0.170909	0.631792	3.289042	50
3	25	0.361441	0.092382	0.581309	2.685700	50
3	26	0.066603	-0.215750	0.338676	0.462463	50
3	27	-0.245714	-0.490518	0.035034	-1.756199	50
3	28	0.083217	-0.199763	0.353384	0.578553	50
3	29	0.085810	-0.197254	0.355668	0.596712	50
3	30	0.367395	0.099186	0.585837	2.736784	50
3	31	-0.273085	-0.512482	0.005701	-1.966746	50
3	32	0.229196	-0.052507	0.477110	1.631340	50
3	33	0.336086	0.063692	0.561875	2.472285	50
3	34	-0.198655	-0.452013	0.084362	-1.404314	50
3	35	-0.366050	-0.584816	-0.097647	-2.725215	50
3	36	-0.023962	-0.300311	0.256099	-0.166058	50
3	37	0.281152	0.003038	0.518896	2.029755	50
3	38	-0.042305	-0.316925	0.238860	-0.293360	50
3	39	0.026843	-0.253403	0.302932	0.186039	50
3	40	-0.126915	-0.391439	0.156984	-0.886460	50
3	41	0.339448	0.067470	0.564466	2.500213	50
3	42	0.168884	-0.114869	0.427156	1.187111	50
3	43	-0.039328	-0.314240	0.241670	-0.272681	50
3	44	0.166291	-0.117501	0.424972	1.168362	50
3	45	-0.031837	-0.307465	0.248720	-0.220683	50
3	46	0.160336	-0.123530	0.419946	1.125401	50
3	47	0.073613	-0.209022	0.344899	0.511396	50
3	48	-0.038175	-0.313200	0.242757	-0.264679	50
3	49	-0.357791	-0.578527	-0.088225	-2.654578	50
3	50	-0.077167	-0.348044	0.205602	-0.536227	50
3	51	0.140264	-0.143699	0.402887	0.981481	50
3	52	-0.058631	-0.331573	0.223367	-0.406911	50
3	53	-0.119520	-0.385062	0.164299	-0.834036	50
3	54	-0.230924	-0.478519	0.050686	-1.644335	50
3	55	0.249172	-0.031356	0.493309	1.782534	50
3	56	0.158223	-0.125664	0.418159	1.110188	50
3	57	0.068331	-0.214093	0.340213	0.474522	50
3	58	0.207587	-0.075105	0.459395	1.470232	50
3	59	0.193181	-0.090011	0.447472	1.364094	50
3	60	0.128259	-0.155650	0.392596	0.896007	50
3	61	0.079184	-0.203658	0.349826	0.550329	50
3	62	-0.184634	-0.440355	0.098796	-1.301558	50
3	63	0.286339	0.008678	0.523006	2.070507	50
3	64	-0.020120	-0.296810	0.259687	-0.139424	50
3	65	-0.158031	-0.417997	0.125858	-1.108806	50
3	66	0.045090	-0.236227	0.319433	0.312711	50
3	67	0.121633	-0.162212	0.386887	0.848999	50
3	68	-0.170516	-0.428529	0.113210	-1.198929	50
3	69	-0.188571	-0.443638	0.094755	-1.330328	50
3	70	0.183770	-0.099682	0.439634	1.295251	50
3	71	0.019736	-0.260045	0.296460	0.136761	50
