##The total sample size is 50.
Marker1	Marker2	Correlation	Lower	Upper	t-statistic	Valid-num
4	25	0.581039	0.361087	0.739749	4.946162	50
4	26	0.277554	-0.000866	0.516038	2.001591	50
4	27	-0.322312	-0.551212	-0.048292	-2.358934	50
4	28	0.077903	-0.204893	0.348694	0.541373	50
4	29	0.074239	-0.208420	0.345453	0.515767	50
4	30	0.380129	0.113820	0.595474	2.847351	50
4	31	-0.052642	-0.326215	0.229067	-0.365223	50
4	32	0.089658	-0.193524	0.359050	0.623682	50
4	33	0.545535	0.315018	0.715273	4.509762	50
4	34	-0.227781	-0.475957	0.053995	-1.620720	50
4	35	-0.433824	-0.635443	-0.176824	-3.335883	50
4	36	-0.131143	-0.395074	0.152787	-0.916502	50
4	37	0.145745	-0.138215	0.407563	1.020649	50
4	38	-0.205896	-0.458000	0.076862	-1.457723	50
4	39	0.186115	-0.097277	0.441591	1.312371	50
4	40	0.164964	-0.118845	0.423854	1.158783	50
4	41	0.482303	0.235576	0.670624	3.814465	50
4	42	0.244087	-0.036763	0.489202	1.743830	50
4	43	-0.166884	-0.425473	0.116898	-1.172653	50
4	44	0.107233	-0.176385	0.374410	0.747239	50
4	45	0.056030	-0.225845	0.329247	0.388797	50
4	46	-0.136707	-0.399844	0.147249	-0.956107	50
4	47	0.247690	-0.032933	0.492113	1.771238	50
4	48	0.320710	0.046510	0.549967	2.345862	50
4	49	-0.536955	-0.709294	-0.304046	-4.409771	50
4	50	-0.248519	-0.492783	0.032051	-1.777558	50
4	51	-0.234211	-0.481193	0.047220	-1.669087	50
4	52	0.107508	-0.176114	0.374649	0.749182	50
4	53	0.003845	-0.274802	0.281896	0.026640	50
4	54	-0.218112	-0.468049	0.064134	-1.548407	50
4	55	0.150798	-0.133143	0.411863	1.056846	50
4	56	0.373380	0.106050	0.590375	2.788526	50
4	57	0.024779	-0.255334	0.301055	0.171730	50
4	58	0.437042	0.180668	0.637805	3.366441	50
4	59	0.059266	-0.222762	0.332139	0.411329	50
4	60	0.125012	-0.158869	0.389800	0.872955	50
4	61	0.105741	-0.177846	0.373112	0.736727	50
4	62	-0.142601	-0.404882	0.141363	-0.998168	50
4	63	0.254223	-0.025967	0.497379	1.821141	50
4	64	-0.022526	-0.299004	0.257441	-0.156104	50
4	65	-0.294630	-0.529553	-0.017731	-2.136072	50
4	66	0.330986	0.057975	0.557936	2.430110	50
4	67	-0.058287	-0.331265	0.223695	-0.404514	50
4	68	-0.232834	-0.480073	0.048673	-1.658707	50
4	69	-0.083479	-0.353615	0.199509	-0.580388	50
4	70	0.186215	-0.097174	0.441674	1.313103	50
4	71	0.041007	-0.240086	0.315755	0.284342	50
4	72	-0.033273	-0.308766	0.247371	-0.230647	50
4	73	-0.169957	-0.428059	0.113778	-1.194879	50
4	74	-0.015996	-0.293043	0.263530	-0.110835	50
4	75	0.180554	-0.102973	0.436947	1.271819	50
4	76	-0.391987	-0.604394	-0.127552	-2.952012	50
4	77	0.581076	0.361135	0.739775	4.946637	50
4	78	0.306687	0.030979	0.539024	2.232364	50
4	79	0.468778	0.219002	0.660893	3.676814	50
4	80	-0.118784	-0.384426	0.165025	-0.828825	50
4	81	-0.140212	-0.402842	0.143751	-0.981108	50
4	82	-0.119863	-0.385359	0.163960	-0.836469	50
4	83	-0.069396	-0.341158	0.213073	-0.481948	50
4	84	-0.003113	-0.281222	0.275478	-0.021567	50
4	85	0.043355	-0.237869	0.317871	0.300653	50
4	86	-0.475891	-0.666019	-0.227701	-3.748782	50
4	87	0.144332	-0.139630	0.406359	1.010541	50
4	88	-0.058626	-0.331568	0.223372	-0.406872	50
4	89	-0.052415	-0.326011	0.229283	-0.363643	50
4	90	-0.614320	-0.762318	-0.405267	-5.393944	50
4	91	0.364784	0.096200	0.583853	2.714340	50
4	92	0.452606	0.199371	0.649173	3.516548	50
4	93	0.478658	0.231096	0.668008	3.777032	50
4	94	0.322155	0.048118	0.551090	2.357652	50
4	95	-0.158526	-0.418416	0.125358	-1.112369	50
4	96	0.067257	-0.215123	0.339258	0.467026	50
4	97	0.619018	0.411584	0.765475	5.460671	50
4	98	0.116276	-0.167498	0.382257	0.811086	50
4	99	-0.223660	-0.472590	0.058324	-1.589834	50
5	6	0.180326	-0.103206	0.436756	1.270160	50
5	7	0.101410	-0.182082	0.369337	0.706233	50
5	8	-0.022806	-0.299259	0.257179	-0.158047	50
5	9	0.304297	0.028345	0.537152	2.213185	50
5	10	0.296589	0.019878	0.531096	2.151643	50
5	11	0.062440	-0.219731	0.334971	0.433445	50
5	12	0.073809	-0.208834	0.345072	0.512760	50
5	13	0.088904	-0.194256	0.358388	0.618394	50
5	14	0.055892	-0.225977	0.329124	0.387834	50
5	15	0.153327	-0.130599	0.414010	1.074994	50
